  Time                 , V(VG)                , V(VD)                , V(VMAX)              , I(Liman)             
  0.000000000000e+000  ,-1.874588451784e-001  ,4.999999746652e+000  ,3.200255455064e-002  ,7.451405366510e-006  
  5.000000000000e-011  ,-1.874588427563e-001  ,4.999999747931e+000  ,3.200255455197e-002  ,7.451405366446e-006  
  7.970919013023e-011  ,-1.874588422028e-001  ,4.999999748512e+000  ,3.200255455065e-002  ,7.451405366382e-006  
  1.391275703907e-010  ,-1.874588422891e-001  ,4.999999747686e+000  ,3.200255455066e-002  ,7.451405366186e-006  
  2.579643309116e-010  ,-1.874588429336e-001  ,4.999999748272e+000  ,3.200255455068e-002  ,7.451405365501e-006  
  4.956378519535e-010  ,-1.874588055799e-001  ,4.999999765125e+000  ,3.200255455094e-002  ,7.451405358099e-006  
  9.709848940372e-010  ,-1.874561468571e-001  ,5.000001035598e+000  ,3.200255458501e-002  ,7.451403859655e-006  
  1.921678978205e-009  ,-1.873455697712e-001  ,5.000051668175e+000  ,3.200255735277e-002  ,7.451159423352e-006  
  3.722111779451e-009  ,-1.854240965132e-001  ,5.000848929307e+000  ,3.200264617431e-002  ,7.435925879102e-006  
  6.970937448740e-009  ,-1.705000759397e-001  ,5.005666640324e+000  ,3.200381196354e-002  ,7.054962223977e-006  
  1.000000003000e-008  ,-1.405232498488e-001  ,5.012477835164e+000  ,3.200686060113e-002  ,5.626250595668e-006  
  1.050000849386e-008  ,-1.338237503097e-001  ,5.013591351180e+000  ,3.200758609531e-002  ,5.202330695172e-006  
  1.150006267448e-008  ,-1.187202785483e-001  ,5.015557422177e+000  ,3.200921608519e-002  ,4.080660955747e-006  
  1.350017103573e-008  ,-8.559027903995e-002  ,5.018706010699e+000  ,3.201308814995e-002  ,1.251784440097e-006  
  1.750038775821e-008  ,-6.242571378350e-003  ,5.019450403401e+000  ,3.202197761961e-002  ,-7.872398632358e-006  
  2.250047239681e-008  ,1.097136308345e-001  ,5.013299302508e+000  ,3.203245795569e-002  ,-2.414309727361e-005  
  2.750055703541e-008  ,2.353794037764e-001  ,5.005986040156e+000  ,3.203999332137e-002  ,-4.190383609759e-005  
  3.250064167400e-008  ,3.569302336666e-001  ,5.000001423030e+000  ,3.204627787865e-002  ,-5.668015521850e-005  
  3.750072631260e-008  ,4.644471874298e-001  ,4.995408451900e+000  ,3.204997320605e-002  ,-6.547691604739e-005  
  4.250081095119e-008  ,5.550364136556e-001  ,4.992359341866e+000  ,3.205780855591e-002  ,-6.722065333927e-005  
  4.750089558979e-008  ,6.287848336082e-001  ,4.990610415482e+000  ,3.206583723176e-002  ,-6.226573080255e-005  
  5.250098022838e-008  ,6.877862272392e-001  ,4.989935414030e+000  ,3.208446065696e-002  ,-5.220960120295e-005  
