  Time                 , V(VG)                , V(VD)                , V(VMAX)              , I(Liman)             
  0.000000000000e+000  ,-1.336511871713e+001  ,5.763726305125e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  5.000000000000e-011  ,-1.336511871709e+001  ,5.763726306613e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.000000000000e-010  ,-1.336511871708e+001  ,5.763726305458e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.000007614493e-010  ,-1.336511871715e+001  ,5.763726304357e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  4.000022843480e-010  ,-1.336511871716e+001  ,5.763726305673e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  8.000053301454e-010  ,-1.336511871713e+001  ,5.763726304415e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.593399031460e-009  ,-1.336511871710e+001  ,5.763726306227e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  3.180186434090e-009  ,-1.336511871716e+001  ,5.763726304030e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  6.353761239350e-009  ,-1.336511871712e+001  ,5.763726306184e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.000000030000e-008  ,-1.336511871714e+001  ,5.763726304120e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.050000876386e-008  ,-1.336511871712e+001  ,5.763726305194e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.150006294448e-008  ,-1.336511871713e+001  ,5.763726305190e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.350017130573e-008  ,-1.336511871713e+001  ,5.763726305104e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.750038802821e-008  ,-1.336511871713e+001  ,5.763726305032e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.250047266681e-008  ,-1.336511871711e+001  ,5.763726305296e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.750055730541e-008  ,-1.336511871713e+001  ,5.763726304983e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  3.250064194400e-008  ,-1.336511871710e+001  ,5.763726305275e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  3.750072658260e-008  ,-1.336511871711e+001  ,5.763726304990e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  4.250081122119e-008  ,-1.336511871709e+001  ,5.763726305259e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  4.750089585979e-008  ,-1.336511871710e+001  ,5.763726304999e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  5.250098049838e-008  ,-1.336511871708e+001  ,5.763726305239e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  5.750106513698e-008  ,-1.336511871709e+001  ,5.763726305056e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  6.250114977557e-008  ,-1.336511871707e+001  ,5.763726305260e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  6.750123441417e-008  ,-1.336511871708e+001  ,5.763726305004e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  7.250131905277e-008  ,-1.336511871707e+001  ,5.763726305245e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  7.750140369136e-008  ,-1.336511871707e+001  ,5.763726305010e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  8.250148832996e-008  ,-1.336511871706e+001  ,5.763726305237e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  8.750157296855e-008  ,-1.336511871707e+001  ,5.763726305017e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  9.250165760715e-008  ,-1.336511871706e+001  ,5.763726305226e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  9.750174224574e-008  ,-1.336511871706e+001  ,5.763726305028e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.025018268843e-007  ,-1.336511871705e+001  ,5.763726305210e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.075019115229e-007  ,-1.336511871706e+001  ,5.763726305044e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.125019961615e-007  ,-1.336511871704e+001  ,5.763726305196e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.175020808001e-007  ,-1.336511871706e+001  ,5.763726305062e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.225021654387e-007  ,-1.336511871704e+001  ,5.763726305175e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.275022500773e-007  ,-1.336511871706e+001  ,5.763726305088e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.325023347159e-007  ,-1.336511871704e+001  ,5.763726305152e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.375024193545e-007  ,-1.336511871705e+001  ,5.763726305107e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.425025039931e-007  ,-1.336511871705e+001  ,5.763726305137e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.475025886317e-007  ,-1.336511871704e+001  ,5.763726305113e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.525026732703e-007  ,-1.336511871705e+001  ,5.763726305049e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.575027579089e-007  ,-1.336511871704e+001  ,5.763726305133e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.625028425475e-007  ,-1.336511871704e+001  ,5.763726305118e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.675029271861e-007  ,-1.336511871703e+001  ,5.763726305218e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.725030118247e-007  ,-1.336511871704e+001  ,5.763726305056e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.775030964633e-007  ,-1.336511871704e+001  ,5.763726305203e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.825031811019e-007  ,-1.336511871704e+001  ,5.763726305061e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.875032657405e-007  ,-1.336511871704e+001  ,5.763726305196e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.925033503791e-007  ,-1.336511871704e+001  ,5.763726305059e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  1.975034350177e-007  ,-1.336511871704e+001  ,5.763726305197e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.025035196563e-007  ,-1.336511871704e+001  ,5.763726305057e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.075036042948e-007  ,-1.336511871703e+001  ,5.763726305194e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.125036889334e-007  ,-1.336511871704e+001  ,5.763726305057e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.175037735720e-007  ,-1.336511871703e+001  ,5.763726305185e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.225038582106e-007  ,-1.336511871704e+001  ,5.763726305066e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.275039428492e-007  ,-1.336511871703e+001  ,5.763726305179e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.325040274878e-007  ,-1.336511871704e+001  ,5.763726305077e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.375041121264e-007  ,-1.336511871703e+001  ,5.763726305159e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.425041967650e-007  ,-1.336511871704e+001  ,5.763726305102e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.475042814036e-007  ,-1.336511871703e+001  ,5.763726305138e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.525043660422e-007  ,-1.336511871704e+001  ,5.763726305118e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.575044506808e-007  ,-1.336511871704e+001  ,5.763726305125e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.625045353194e-007  ,-1.336511871703e+001  ,5.763726305125e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.675046199580e-007  ,-1.336511871704e+001  ,5.763726305132e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.725047045966e-007  ,-1.336511871703e+001  ,5.763726305112e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.775047892352e-007  ,-1.336511871705e+001  ,5.763726305144e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.825048738738e-007  ,-1.336511871703e+001  ,5.763726305097e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.875049585124e-007  ,-1.336511871704e+001  ,5.763726305156e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.925050431510e-007  ,-1.336511871703e+001  ,5.763726305087e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  2.975051277896e-007  ,-1.336511871703e+001  ,5.763726305162e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  3.025052124282e-007  ,-1.336511871704e+001  ,5.763726305090e-001  ,1.500000000000e+001  ,1.301066863016e+002  
  3.075052970668e-007  ,-1.336511871703e+001  ,5.763726305153e-001  ,1.500000000000e+001  ,1.301066863016e+002  
