  Time                 , V(VOUT)              
  0.000000000000e+000  ,-2.575381242913e-001  
  1.000000000000e-011  ,-2.575381242915e-001  
  2.000000000000e-011  ,-2.575381242874e-001  
  3.543958205730e-011  ,-2.575381242755e-001  
  6.631874617189e-011  ,-2.575381242592e-001  
  1.280770744011e-010  ,-2.575381243551e-001  
  2.375424015149e-010  ,-2.575381248745e-001  
  3.989173206314e-010  ,-2.575381253747e-001  
  7.216671588644e-010  ,-2.575381227770e-001  
  1.367166835330e-009  ,-2.575380650396e-001  
  2.294950384162e-009  ,-2.575376016143e-001  
  3.295004564784e-009  ,-2.575360728819e-001  
  4.295058745407e-009  ,-2.575331233947e-001  
  5.295112926029e-009  ,-2.575290523803e-001  
  6.295167106651e-009  ,-2.575241789624e-001  
  7.295221287273e-009  ,-2.575189418449e-001  
  8.295275467895e-009  ,-2.575135546628e-001  
  9.295329648517e-009  ,-2.575082030198e-001  
  1.029538382914e-008  ,-2.575030695845e-001  
  1.129543800976e-008  ,-2.574984273276e-001  
  1.229549219038e-008  ,-2.574940450682e-001  
  1.329554637101e-008  ,-2.574888795824e-001  
  1.429560055163e-008  ,-2.574807520878e-001  
  1.529565473225e-008  ,-2.574659046814e-001  
  1.629570891287e-008  ,-2.574402905156e-001  
  1.729576309349e-008  ,-2.573951500864e-001  
  1.829581727412e-008  ,-2.573168419262e-001  
  1.929587145474e-008  ,-2.571911344194e-001  
  2.029592563536e-008  ,-2.569993125180e-001  
  2.129597981598e-008  ,-2.567181801672e-001  
  2.229603399660e-008  ,-2.563274432960e-001  
  2.329608817723e-008  ,-2.557892567306e-001  
  2.429614235785e-008  ,-2.550586139844e-001  
  2.529619653847e-008  ,-2.541063397214e-001  
  2.629625071909e-008  ,-2.528689087474e-001  
  2.729630489971e-008  ,-2.513102866470e-001  
  2.829635908034e-008  ,-2.493641306899e-001  
  2.929641326096e-008  ,-2.469675183803e-001  
  3.029646744158e-008  ,-2.440531098447e-001  
  3.129652162220e-008  ,-2.405495263393e-001  
  3.229657580283e-008  ,-2.363818025743e-001  
  3.329662998345e-008  ,-2.314583937735e-001  
  3.429668416407e-008  ,-2.257253522353e-001  
  3.529673834469e-008  ,-2.190870497889e-001  
  3.629679252531e-008  ,-2.114454947645e-001  
  3.729684670594e-008  ,-2.027255226720e-001  
  3.829690088656e-008  ,-1.928661490689e-001  
  3.929695506718e-008  ,-1.817508667939e-001  
  4.029700924780e-008  ,-1.693067219699e-001  
  4.129706342842e-008  ,-1.554564731437e-001  
  4.229711760905e-008  ,-1.401423159353e-001  
  4.329717178967e-008  ,-1.232580183010e-001  
  4.429722597029e-008  ,-1.047424641622e-001  
  4.529728015091e-008  ,-8.453341968508e-002  
  4.629733433153e-008  ,-6.258283505424e-002  
  4.729738851216e-008  ,-3.879577311781e-002  
  4.829744269278e-008  ,-1.312530486501e-002  
  4.929749687340e-008  ,1.445984697257e-002  
  5.029755105402e-008  ,4.398157926515e-002  
  5.129760523465e-008  ,7.549147902264e-002  
  5.142261200722e-008  ,7.957049425098e-002  
  5.167262555238e-008  ,8.782309392784e-002  
  5.185372122701e-008  ,9.388013075924e-002  
  5.207730849411e-008  ,1.014505084819e-001  
  5.228527282502e-008  ,1.085834678762e-001  
  5.233726390775e-008  ,1.103805005037e-001  
  5.237463904683e-008  ,1.116757586166e-001  
  5.238961005721e-008  ,1.121953893280e-001  
  5.240983139861e-008  ,1.128979821974e-001  
  5.243332692094e-008  ,1.137153873839e-001  
  5.246517233223e-008  ,1.148250866145e-001  
  5.251926471151e-008  ,1.167147698127e-001  
  5.262744947009e-008  ,1.205121056969e-001  
  5.275196729831e-008  ,1.249124111785e-001  
  5.289196836434e-008  ,1.298978175304e-001  
  5.308002567522e-008  ,1.366577377533e-001  
  5.320000000000e-008  ,1.410082493523e-001  
  5.330000000000e-008  ,1.446570279250e-001  
  5.380000000965e-008  ,1.594575643848e-001  
