  Time                 , V(VOUT)              
  0.000000000000e+000  ,-2.570992033130e-001  
  1.000000000000e-011  ,-2.570992033125e-001  
  1.045192791731e-011  ,-2.570992033125e-001  
  1.135578375193e-011  ,-2.570992033122e-001  
  1.316349542118e-011  ,-2.570992033110e-001  
  1.677891875966e-011  ,-2.570992033050e-001  
  2.400976543664e-011  ,-2.570992032888e-001  
  3.847145879059e-011  ,-2.570992031357e-001  
  6.739484549849e-011  ,-2.570991993708e-001  
  1.252416189143e-010  ,-2.570991470637e-001  
  2.409351657459e-010  ,-2.570985085014e-001  
  3.857558260986e-010  ,-2.570954891966e-001  
  6.603097210953e-010  ,-2.570753435289e-001  
  9.635483513901e-010  ,-2.570008852777e-001  
  1.279872063858e-009  ,-2.567669681509e-001  
  1.644438285691e-009  ,-2.561784211115e-001  
  1.889934916360e-009  ,-2.554683960617e-001  
  2.198435519201e-009  ,-2.541356097829e-001  
  2.514526401026e-009  ,-2.522242817919e-001  
  2.795366723401e-009  ,-2.500819134498e-001  
  3.025170568688e-009  ,-2.480578275114e-001  
  3.223612126274e-009  ,-2.461550081423e-001  
  3.415580991966e-009  ,-2.442093276436e-001  
  3.623941134972e-009  ,-2.420548050848e-001  
  3.848063912553e-009  ,-2.397320805328e-001  
  4.296309467716e-009  ,-2.353788737751e-001  
  4.823903706236e-009  ,-2.309963990852e-001  
  5.330263790054e-009  ,-2.276048816496e-001  
  5.827962573929e-009  ,-2.249771748442e-001  
  6.608131494684e-009  ,-2.216422620432e-001  
  7.052279230518e-009  ,-2.198651816432e-001  
  7.504622605009e-009  ,-2.180518825183e-001  
  7.991704311533e-009  ,-2.160770549681e-001  
  8.480648663206e-009  ,-2.140996068905e-001  
  9.033388611240e-009  ,-2.119755505548e-001  
  9.577187862558e-009  ,-2.100626004139e-001  
  1.005570140140e-008  ,-2.085448278511e-001  
  1.061421554939e-008  ,-2.069585496677e-001  
  1.113426607506e-008  ,-2.056306249214e-001  
  1.168803047792e-008  ,-2.043359336316e-001  
  1.223378550665e-008  ,-2.031509902811e-001  
  1.270717677133e-008  ,-2.021835215750e-001  
  1.318429332630e-008  ,-2.012605252477e-001  
