  Time                 , V(VOUT)              
  0.000000000000e+000  ,2.236526479455e+000  
  1.000000000000e-011  ,2.236526479454e+000  
  2.000000000000e-011  ,2.236526479460e+000  
  4.000015228987e-011  ,2.236526479494e+000  
  4.500019036233e-011  ,2.236526479504e+000  
  5.500026650727e-011  ,2.236526479526e+000  
  7.500041879714e-011  ,2.236526479575e+000  
  1.150007233769e-010  ,2.236526479680e+000  
  1.250007995218e-010  ,2.236526479711e+000  
  1.450009518117e-010  ,2.236526479781e+000  
  1.850012563914e-010  ,2.236526479937e+000  
  2.650018655509e-010  ,2.236526480528e+000  
  4.250030838698e-010  ,2.236526485350e+000  
  7.450055205077e-010  ,2.236526540930e+000  
  1.385010393783e-009  ,2.236527534116e+000  
  2.207647623941e-009  ,2.236534195693e+000  
  3.207701804563e-009  ,2.236559561674e+000  
  4.207755985186e-009  ,2.236610026428e+000  
  5.207810165808e-009  ,2.236682707297e+000  
  6.207864346430e-009  ,2.236769791097e+000  
  7.207918527052e-009  ,2.236867441463e+000  
  8.207972707674e-009  ,2.236976474350e+000  
  9.208026888296e-009  ,2.237098432293e+000  
  1.020808106892e-008  ,2.237232967829e+000  
  1.120813524954e-008  ,2.237376653966e+000  
  1.220818943016e-008  ,2.237521890286e+000  
  1.320824361078e-008  ,2.237658809681e+000  
  1.420829779141e-008  ,2.237776711427e+000  
  1.520835197203e-008  ,2.237852613636e+000  
  1.620840615265e-008  ,2.237851912654e+000  
  1.720846033327e-008  ,2.237740228970e+000  
  1.820851451389e-008  ,2.237485900477e+000  
  1.920856869452e-008  ,2.237019095884e+000  
  2.020862287514e-008  ,2.236284212459e+000  
  2.120867705576e-008  ,2.235232397851e+000  
  2.220873123638e-008  ,2.233775284305e+000  
  2.320878541701e-008  ,2.231830454907e+000  
  2.420883959763e-008  ,2.229309056079e+000  
  2.520889377825e-008  ,2.226099820176e+000  
  2.620894795887e-008  ,2.222113191522e+000  
  2.720900213949e-008  ,2.217274651765e+000  
  2.820905632012e-008  ,2.211437691434e+000  
  2.920911050074e-008  ,2.204529803080e+000  
  3.020916468136e-008  ,2.196423586928e+000  
  3.120921886198e-008  ,2.186991427605e+000  
  3.220927304260e-008  ,2.176137520988e+000  
  3.320932722323e-008  ,2.163785154758e+000  
  3.420938140385e-008  ,2.149806760770e+000  
  3.520943558447e-008  ,2.134102846356e+000  
  3.620948976509e-008  ,2.116578773015e+000  
  3.720954394571e-008  ,2.097131977063e+000  
  3.820959812634e-008  ,2.075708190130e+000  
  3.920965230696e-008  ,2.052217227744e+000  
  4.020970648758e-008  ,2.026581501538e+000  
  4.120976066820e-008  ,1.998762142674e+000  
  4.220981484883e-008  ,1.968690065763e+000  
  4.320986902945e-008  ,1.936330352726e+000  
  4.420992321007e-008  ,1.901658948177e+000  
  4.520997739069e-008  ,1.864642109705e+000  
  4.621003157131e-008  ,1.825264448858e+000  
  4.721008575194e-008  ,1.783523797820e+000  
  4.821013993256e-008  ,1.739424953610e+000  
  4.921019411318e-008  ,1.692976530036e+000  
  5.021024829380e-008  ,1.644205102519e+000  
  5.121030247442e-008  ,1.593131318441e+000  
  5.221035665505e-008  ,1.539796664023e+000  
  5.321041083567e-008  ,1.484246332131e+000  
  5.421046501629e-008  ,1.426532631922e+000  
  5.521051919691e-008  ,1.366714441263e+000  
  5.621057337753e-008  ,1.304856590509e+000  
  5.721062755816e-008  ,1.241029342475e+000  
  5.821068173878e-008  ,1.175307740616e+000  
  5.921073591940e-008  ,1.107771025855e+000  
  6.021079010002e-008  ,1.038501971243e+000  
  6.121084428065e-008  ,9.675862767555e-001  
  6.221089846127e-008  ,8.951119216076e-001  
  6.321095264189e-008  ,8.211685617819e-001  
  6.421100682251e-008  ,7.458621099650e-001  
  6.521106100313e-008  ,6.692735716119e-001  
  6.621111518376e-008  ,5.914687048406e-001  
  6.721116936438e-008  ,5.125604837021e-001  
  6.821122354500e-008  ,4.326832921325e-001  
  6.921127772562e-008  ,3.518364145234e-001  
  7.003978228800e-008  ,2.841820754581e-001  
  7.086987009875e-008  ,2.158786952256e-001  
  7.186992427938e-008  ,1.329761342324e-001  
  7.286997846000e-008  ,4.944512124307e-002  
  7.387003264062e-008  ,-3.464392041906e-002  
  7.398300206892e-008  ,-4.417592846721e-002  
  7.420894092552e-008  ,-6.325824281957e-002  
  7.442379704349e-008  ,-8.142649525278e-002  
  7.446530492648e-008  ,-8.493881237563e-002  
  7.454832069248e-008  ,-9.196572067150e-002  
  7.463633067578e-008  ,-9.941863009361e-002  
  7.481235064238e-008  ,-1.143343300836e-001  
  7.499637998313e-008  ,-1.299423877128e-001  
  7.536443866462e-008  ,-1.611984474050e-001  
  7.610055602759e-008  ,-2.238575735422e-001  
  7.710061020821e-008  ,-3.092606132502e-001  
  7.722561698079e-008  ,-3.199580841455e-001  
  7.747563052595e-008  ,-3.413654582767e-001  
  7.750000000000e-008  ,-3.434529626833e-001  
  7.800000000965e-008  ,-3.445237797752e-001  
  7.800312503344e-008  ,-3.447914923350e-001  
  7.800937508104e-008  ,-3.453269248877e-001  
  7.802187517622e-008  ,-3.463978196469e-001  
  7.804687536658e-008  ,-3.485397273042e-001  
  7.805243347060e-008  ,-3.490159428538e-001  
  7.806354967864e-008  ,-3.499683971906e-001  
  7.808578209473e-008  ,-3.518733984482e-001  
  7.810000000000e-008  ,-3.530917348624e-001  
  7.812843444236e-008  ,-3.555284405543e-001  
  7.817490743883e-008  ,-3.595113988917e-001  
  7.822285308912e-008  ,-3.636211232196e-001  
  7.827115962692e-008  ,-3.677623431341e-001  
  7.834111359380e-008  ,-3.737603387326e-001  
  7.843875112422e-008  ,-3.821338980643e-001  
  7.860475937314e-008  ,-3.963760187361e-001  
  7.888024459071e-008  ,-4.200236679307e-001  
  7.893267805167e-008  ,-4.245263757946e-001  
  7.903754497357e-008  ,-4.335334808449e-001  
  7.924727881737e-008  ,-4.515541221445e-001  
  7.966674650498e-008  ,-4.876192963638e-001  
  7.974077500813e-008  ,-4.939873833252e-001  
  7.988883201443e-008  ,-5.067262803517e-001  
  8.018494602703e-008  ,-5.322140436753e-001  
  8.062574100159e-008  ,-5.701774288350e-001  
  8.129647951983e-008  ,-6.279894163682e-001  
  8.201536741517e-008  ,-6.899962594716e-001  
  8.233890887760e-008  ,-7.179157646114e-001  
  8.298599180244e-008  ,-7.737717755399e-001  
  8.365570586585e-008  ,-8.315953927008e-001  
  8.447387274764e-008  ,-9.022396555880e-001  
  8.457786655463e-008  ,-9.112190912232e-001  
  8.478585416861e-008  ,-9.291773598589e-001  
  8.520182939656e-008  ,-9.650905580113e-001  
  8.530582320355e-008  ,-9.740680859549e-001  
  8.551381081752e-008  ,-9.920219719195e-001  
  8.592978604548e-008  ,-1.027924124458e+000  
  8.603377985246e-008  ,-1.036898450055e+000  
  8.624176746644e-008  ,-1.054845372968e+000  
  8.665774269439e-008  ,-1.090731509578e+000  
  8.676173650138e-008  ,-1.099701402960e+000  
  8.696972411536e-008  ,-1.117638992089e+000  
  8.738569934331e-008  ,-1.153504689540e+000  
  8.739618545342e-008  ,-1.154408646239e+000  
  8.741715767365e-008  ,-1.156216533886e+000  
  8.745910211410e-008  ,-1.159832205609e+000  
  8.754299099501e-008  ,-1.167063129965e+000  
  8.771076875683e-008  ,-1.181523270917e+000  
  8.804632428046e-008  ,-1.210436448802e+000  
  8.871743532773e-008  ,-1.268232470696e+000  
  8.881040460374e-008  ,-1.276235687479e+000  
  8.899634315576e-008  ,-1.292239581178e+000  
  8.936822025981e-008  ,-1.324236957981e+000  
  9.011197446790e-008  ,-1.388188609394e+000  
  9.111202864852e-008  ,-1.474082714224e+000  
  9.211208282914e-008  ,-1.559864178768e+000  
  9.292438237872e-008  ,-1.629453893531e+000  
  9.385589121785e-008  ,-1.709158230769e+000  
  9.452607094254e-008  ,-1.766434002450e+000  
  9.528565763440e-008  ,-1.831277931069e+000  
  9.628571181502e-008  ,-1.916519503435e+000  
  9.694704397526e-008  ,-1.972799938950e+000  
  9.759589641299e-008  ,-2.027939947039e+000  
  9.830081446972e-008  ,-2.087747128052e+000  
  9.930086865034e-008  ,-2.172376094334e+000  
  1.003009228310e-007  ,-2.256696664255e+000  
  1.013009770116e-007  ,-2.340657339460e+000  
  1.023010311922e-007  ,-2.424158874006e+000  
  1.033010853728e-007  ,-2.507077789165e+000  
  1.043011395535e-007  ,-2.589304017936e+000  
  1.053011937341e-007  ,-2.670741097790e+000  
  1.063012479147e-007  ,-2.751187591481e+000  
  1.073013020953e-007  ,-2.830534285402e+000  
  1.083013562759e-007  ,-2.908550989260e+000  
  1.093014104566e-007  ,-2.985070770047e+000  
