  Time                 , V(VOUT)              
  0.000000000000e+000  ,1.820646318775e-001  
  1.000000000000e-011  ,1.820646318505e-001  
  2.000000000000e-011  ,1.820646318318e-001  
  4.000015228987e-011  ,1.820646318142e-001  
  8.000045686960e-011  ,1.820646318173e-001  
  1.600010660291e-010  ,1.820646320270e-001  
  3.200022843480e-010  ,1.820646324829e-001  
  6.400047209859e-010  ,1.820646332035e-001  
  1.280009594262e-009  ,1.820646176838e-001  
  2.280063774884e-009  ,1.820644367189e-001  
  3.280117955506e-009  ,1.820638524537e-001  
  4.280172136128e-009  ,1.820627905871e-001  
  5.280226316750e-009  ,1.820612479562e-001  
  6.280280497372e-009  ,1.820594100410e-001  
  7.280334677994e-009  ,1.820573570272e-001  
  8.280388858616e-009  ,1.820551160417e-001  
  9.280443039238e-009  ,1.820526875399e-001  
  1.028049721986e-008  ,1.820500742207e-001  
  1.128055140048e-008  ,1.820473035333e-001  
  1.228060558110e-008  ,1.820444005282e-001  
  1.328065976173e-008  ,1.820414028710e-001  
  1.428071394235e-008  ,1.820383280649e-001  
  1.528076812297e-008  ,1.820351985025e-001  
  1.628082230359e-008  ,1.820320602388e-001  
  1.728087648422e-008  ,1.820289477286e-001  
  1.828093066484e-008  ,1.820259310682e-001  
  1.928098484546e-008  ,1.820230879651e-001  
  2.028103902608e-008  ,1.820205130158e-001  
  2.128109320670e-008  ,1.820183235456e-001  
  2.228114738733e-008  ,1.820166570393e-001  
  2.328120156795e-008  ,1.820156764245e-001  
  2.428125574857e-008  ,1.820155680026e-001  
  2.528130992919e-008  ,1.820165421239e-001  
  2.628136410981e-008  ,1.820188357789e-001  
  2.728141829044e-008  ,1.820227102962e-001  
  2.828147247106e-008  ,1.820284491418e-001  
  2.928152665168e-008  ,1.820363597976e-001  
  3.028158083230e-008  ,1.820467727018e-001  
  3.128163501292e-008  ,1.820600343123e-001  
  3.228168919355e-008  ,1.820765742487e-001  
  3.328174337417e-008  ,1.820966507432e-001  
  3.428179755479e-008  ,1.821207173818e-001  
  3.528185173541e-008  ,1.821491761952e-001  
  3.628190591604e-008  ,1.821824369606e-001  
  3.728196009666e-008  ,1.822209131148e-001  
  3.828201427728e-008  ,1.822650189457e-001  
  3.928206845790e-008  ,1.823152312104e-001  
  4.028212263852e-008  ,1.823718227496e-001  
  4.128217681915e-008  ,1.824352549754e-001  
  4.228223099977e-008  ,1.825059729865e-001  
  4.328228518039e-008  ,1.825843032145e-001  
  4.428233936101e-008  ,1.826705791678e-001  
  4.528239354163e-008  ,1.827650452932e-001  
  4.628244772226e-008  ,1.828681437084e-001  
  4.728250190288e-008  ,1.829801218799e-001  
  4.828255608350e-008  ,1.831012257480e-001  
  4.928261026412e-008  ,1.832316773399e-001  
  5.028266444474e-008  ,1.833716752948e-001  
  5.128271862537e-008  ,1.835213880538e-001  
  5.228277280599e-008  ,1.836809240609e-001  
  5.328282698661e-008  ,1.838504342310e-001  
  5.428288116723e-008  ,1.840299947813e-001  
  5.528293534786e-008  ,1.842196481517e-001  
  5.628298952848e-008  ,1.844193969709e-001  
  5.728304370910e-008  ,1.846292246635e-001  
  5.828309788972e-008  ,1.848490754625e-001  
  5.928315207034e-008  ,1.850788515146e-001  
  6.028320625097e-008  ,1.853184740458e-001  
  6.128326043159e-008  ,1.855677814195e-001  
  6.228331461221e-008  ,1.858265739977e-001  
  6.328336879283e-008  ,1.860946796315e-001  
  6.428342297345e-008  ,1.863719446820e-001  
  6.528347715408e-008  ,1.866580935895e-001  
  6.628353133470e-008  ,1.869528637143e-001  
  6.728358551532e-008  ,1.872559771071e-001  
  6.828363969594e-008  ,1.875671056952e-001  
  6.928369387656e-008  ,1.878859763148e-001  
  7.028374805719e-008  ,1.882122890817e-001  
  7.128380223781e-008  ,1.885458071772e-001  
  7.228385641843e-008  ,1.888860677670e-001  
  7.328391059905e-008  ,1.892328471532e-001  
  7.428396477968e-008  ,1.895857045281e-001  
  7.528401896030e-008  ,1.899444129595e-001  
  7.628407314092e-008  ,1.903085809912e-001  
  7.728412732154e-008  ,1.906778699047e-001  
  7.828418150216e-008  ,1.910518966294e-001  
  7.928423568279e-008  ,1.914304484579e-001  
  8.028428986341e-008  ,1.918131571942e-001  
  8.128434404403e-008  ,1.921996583803e-001  
  8.228439822465e-008  ,1.925897528182e-001  
  8.328445240527e-008  ,1.929830574340e-001  
  8.428450658590e-008  ,1.933793300120e-001  
  8.528456076652e-008  ,1.937783171654e-001  
  8.628461494714e-008  ,1.941798315385e-001  
  8.728466912776e-008  ,1.945835691131e-001  
  8.828472330838e-008  ,1.949893020007e-001  
  8.928477748901e-008  ,1.953968208450e-001  
  9.028483166963e-008  ,1.958059326684e-001  
  9.128488585025e-008  ,1.962164555321e-001  
  9.228494003087e-008  ,1.966282180647e-001  
  9.328499421150e-008  ,1.970410682961e-001  
  9.428504839212e-008  ,1.974548666322e-001  
  9.528510257274e-008  ,1.978694877609e-001  
  9.628515675336e-008  ,1.982848177406e-001  
  9.728521093398e-008  ,1.987007566159e-001  
  9.828526511461e-008  ,1.991172176641e-001  
  9.928531929523e-008  ,1.995341126955e-001  
  1.002853734758e-007  ,1.999513999685e-001  
  1.012854276565e-007  ,2.003690160249e-001  
  1.022854818371e-007  ,2.007869042457e-001  
  1.032855360177e-007  ,2.012050409487e-001  
  1.042855901983e-007  ,2.016233956911e-001  
  1.052856443790e-007  ,2.020419436125e-001  
  1.062856985596e-007  ,2.024606746580e-001  
  1.072857527402e-007  ,2.028795815480e-001  
  1.082858069208e-007  ,2.032986577884e-001  
  1.092858611014e-007  ,2.037179065611e-001  
  1.102859152821e-007  ,2.041373368979e-001  
