  Time                 , V(VOUT)              
  0.000000000000e+000  ,1.511399607358e+000  
  1.000000000000e-011  ,1.511399607357e+000  
  2.000000000000e-011  ,1.511399607360e+000  
  4.000015228987e-011  ,1.511399607380e+000  
  8.000045686960e-011  ,1.511399607447e+000  
  1.600010660291e-010  ,1.511399607808e+000  
  3.200022843480e-010  ,1.511399610103e+000  
  6.351152774692e-010  ,1.511399631835e+000  
  1.247832399309e-009  ,1.511399963180e+000  
  2.137524854839e-009  ,1.511403023234e+000  
  3.137579035461e-009  ,1.511414577171e+000  
  4.137633216083e-009  ,1.511438286674e+000  
  5.137687396705e-009  ,1.511473129972e+000  
  6.137741577327e-009  ,1.511515094239e+000  
  7.137795757949e-009  ,1.511561564268e+000  
  8.137849938571e-009  ,1.511612541685e+000  
  9.137904119194e-009  ,1.511668187652e+000  
  1.013795829982e-008  ,1.511728130853e+000  
  1.113801248044e-008  ,1.511791652512e+000  
  1.213806666106e-008  ,1.511858063624e+000  
  1.313812084168e-008  ,1.511926884164e+000  
  1.413817502230e-008  ,1.511997817738e+000  
  1.513822920293e-008  ,1.512070638807e+000  
  1.613828338355e-008  ,1.512145179254e+000  
  1.713833756417e-008  ,1.512221149554e+000  
  1.813839174479e-008  ,1.512298286853e+000  
  1.913844592541e-008  ,1.512376447572e+000  
  2.013850010604e-008  ,1.512455499976e+000  
  2.113855428666e-008  ,1.512535355039e+000  
  2.213860846728e-008  ,1.512615871756e+000  
  2.313866264790e-008  ,1.512696950954e+000  
  2.413871682853e-008  ,1.512778495792e+000  
  2.513877100915e-008  ,1.512860442211e+000  
  2.613882518977e-008  ,1.512942740781e+000  
  2.713887937039e-008  ,1.513025312948e+000  
  2.813893355101e-008  ,1.513108124509e+000  
  2.913898773164e-008  ,1.513191115391e+000  
  3.013904191226e-008  ,1.513274238020e+000  
  3.113909609288e-008  ,1.513357462439e+000  
  3.213915027350e-008  ,1.513440753641e+000  
  3.313920445412e-008  ,1.513524081353e+000  
  3.413925863475e-008  ,1.513607414697e+000  
  3.513931281537e-008  ,1.513690734813e+000  
  3.613936699599e-008  ,1.513774005472e+000  
  3.713942117661e-008  ,1.513857209058e+000  
  3.813947535723e-008  ,1.513940328877e+000  
  3.913952953786e-008  ,1.514023334708e+000  
  4.013958371848e-008  ,1.514106218499e+000  
  4.113963789910e-008  ,1.514188957656e+000  
  4.213969207972e-008  ,1.514271543782e+000  
  4.313974626034e-008  ,1.514353960574e+000  
  4.413980044097e-008  ,1.514436193449e+000  
  4.513985462159e-008  ,1.514518235904e+000  
  4.613990880221e-008  ,1.514600078417e+000  
  4.713996298283e-008  ,1.514681710267e+000  
  4.814001716346e-008  ,1.514763128887e+000  
  4.914007134408e-008  ,1.514844331426e+000  
  5.014012552470e-008  ,1.514925309678e+000  
  5.114017970532e-008  ,1.515006063628e+000  
  5.214023388594e-008  ,1.515086592865e+000  
  5.314028806657e-008  ,1.515166898880e+000  
  5.414034224719e-008  ,1.515246982201e+000  
  5.514039642781e-008  ,1.515326844220e+000  
  5.614045060843e-008  ,1.515406492599e+000  
  5.714050478905e-008  ,1.515485929013e+000  
  5.814055896968e-008  ,1.515565159260e+000  
  5.914061315030e-008  ,1.515644192687e+000  
  6.014066733092e-008  ,1.515723035870e+000  
  6.114072151154e-008  ,1.515801696776e+000  
  6.214077569216e-008  ,1.515880183788e+000  
  6.314082987279e-008  ,1.515958504508e+000  
  6.414088405341e-008  ,1.516036672285e+000  
  6.514093823403e-008  ,1.516114695674e+000  
  6.614099241465e-008  ,1.516192585878e+000  
  6.714104659528e-008  ,1.516270352765e+000  
  6.814110077590e-008  ,1.516348003670e+000  
  6.914115495652e-008  ,1.516425546781e+000  
  7.014120913714e-008  ,1.516502995940e+000  
  7.114126331776e-008  ,1.516580361658e+000  
  7.214131749839e-008  ,1.516657658160e+000  
  7.314137167901e-008  ,1.516734887667e+000  
  7.414142585963e-008  ,1.516812058163e+000  
  7.514148004025e-008  ,1.516889178392e+000  
  7.614153422087e-008  ,1.516966254177e+000  
  7.714158840150e-008  ,1.517043296706e+000  
  7.814164258212e-008  ,1.517120310324e+000  
  7.914169676274e-008  ,1.517197300719e+000  
  8.014175094336e-008  ,1.517274272567e+000  
  8.114180512398e-008  ,1.517351228065e+000  
  8.214185930461e-008  ,1.517428175251e+000  
  8.314191348523e-008  ,1.517505114237e+000  
  8.414196766585e-008  ,1.517582048559e+000  
  8.514202184647e-008  ,1.517658979529e+000  
  8.614207602710e-008  ,1.517735909211e+000  
  8.714213020772e-008  ,1.517812837191e+000  
  8.814218438834e-008  ,1.517889765195e+000  
  8.914223856896e-008  ,1.517966691139e+000  
  9.014229274958e-008  ,1.518043612240e+000  
  9.114234693021e-008  ,1.518120533273e+000  
  9.214240111083e-008  ,1.518197454224e+000  
  9.314245529145e-008  ,1.518274366929e+000  
  9.414250947207e-008  ,1.518351272062e+000  
  9.514256365269e-008  ,1.518428167307e+000  
  9.614261783332e-008  ,1.518505054197e+000  
  9.714267201394e-008  ,1.518581925087e+000  
  9.814272619456e-008  ,1.518658782406e+000  
  9.914278037518e-008  ,1.518735621573e+000  
  1.001428345558e-007  ,1.518812442725e+000  
  1.011428887364e-007  ,1.518889242414e+000  
  1.021429429170e-007  ,1.518966021272e+000  
  1.031429970977e-007  ,1.519042775247e+000  
  1.041430512783e-007  ,1.519119502790e+000  
  1.051431054589e-007  ,1.519196202140e+000  
  1.061431596395e-007  ,1.519272875885e+000  
  1.071432138202e-007  ,1.519349524165e+000  
  1.081432680008e-007  ,1.519426145016e+000  
  1.091433221814e-007  ,1.519502739145e+000  
  1.101433763620e-007  ,1.519579300589e+000  
  1.111434305426e-007  ,1.519655834635e+000  
  1.121434847233e-007  ,1.519732345449e+000  
  1.131435389039e-007  ,1.519808831528e+000  
  1.141435930845e-007  ,1.519885294866e+000  
  1.151436472651e-007  ,1.519961734795e+000  
  1.161437014458e-007  ,1.520038154779e+000  
  1.171437556264e-007  ,1.520114553579e+000  
  1.181438098070e-007  ,1.520190936059e+000  
  1.191438639876e-007  ,1.520267304051e+000  
  1.201439181682e-007  ,1.520343661464e+000  
  1.211439723489e-007  ,1.520420009270e+000  
  1.221440265295e-007  ,1.520496347093e+000  
  1.231440807101e-007  ,1.520572680895e+000  
  1.241441348907e-007  ,1.520649011844e+000  
  1.251441890714e-007  ,1.520725344877e+000  
  1.261442432520e-007  ,1.520801679738e+000  
  1.271442974326e-007  ,1.520878015127e+000  
