  Time                 , V(VG)                , V(VD)                , V(VMAX)              , I(Liman)             
  0.000000000000e+000  ,-1.336511871668e+001  ,4.999999998309e+000  ,1.500000000000e+001  ,4.973350087312e-008  
  5.000000000000e-011  ,-1.336511871671e+001  ,4.999999998293e+000  ,1.500000000000e+001  ,4.973350088029e-008  
  1.000000000000e-010  ,-1.336511871671e+001  ,4.999999998308e+000  ,1.500000000000e+001  ,4.973350088749e-008  
  2.000007614493e-010  ,-1.336511871699e+001  ,4.999999997748e+000  ,1.500000000000e+001  ,4.973350100361e-008  
  4.000022843480e-010  ,-1.336511871697e+001  ,4.999999998486e+000  ,1.500000000000e+001  ,4.973350130856e-008  
  8.000053301454e-010  ,-1.336511871643e+001  ,4.999999998222e+000  ,1.500000000000e+001  ,4.973350199063e-008  
  1.593399031460e-009  ,-1.336511871656e+001  ,4.999999998697e+000  ,1.500000000000e+001  ,4.973350223021e-008  
  3.180186434090e-009  ,-1.336511871681e+001  ,4.999999997915e+000  ,1.500000000000e+001  ,4.973350100420e-008  
  6.353761239350e-009  ,-1.336511871647e+001  ,4.999999998773e+000  ,1.500000000000e+001  ,4.973349576024e-008  
  1.000000030000e-008  ,-1.336511871688e+001  ,4.999999997857e+000  ,1.500000000000e+001  ,4.973348689710e-008  
  1.050000876386e-008  ,-1.336511871673e+001  ,4.999999998284e+000  ,1.500000000000e+001  ,4.973348602085e-008  
  1.150006294448e-008  ,-1.336511871682e+001  ,4.999999998153e+000  ,1.500000000000e+001  ,4.973348758871e-008  
  1.350017130573e-008  ,-1.336511871662e+001  ,4.999999998362e+000  ,1.500000000000e+001  ,4.973349243748e-008  
  1.750038802821e-008  ,-1.336511871670e+001  ,4.999999998272e+000  ,1.500000000000e+001  ,4.973350193433e-008  
  2.250047266681e-008  ,-1.336511871668e+001  ,4.999999998303e+000  ,1.500000000000e+001  ,4.973351276443e-008  
  2.750055730541e-008  ,-1.336511871668e+001  ,4.999999998277e+000  ,1.500000000000e+001  ,4.973352817289e-008  
  3.250064194400e-008  ,-1.336511871667e+001  ,4.999999998307e+000  ,1.500000000000e+001  ,4.973354479610e-008  
  3.750072658260e-008  ,-1.336511871665e+001  ,4.999999998278e+000  ,1.500000000000e+001  ,4.973356144489e-008  
  4.250081122119e-008  ,-1.336511871667e+001  ,4.999999998307e+000  ,1.500000000000e+001  ,4.973357798982e-008  
  4.750089585979e-008  ,-1.336511871662e+001  ,4.999999998276e+000  ,1.500000000000e+001  ,4.973359476589e-008  
  5.250098049838e-008  ,-1.336511871667e+001  ,4.999999998309e+000  ,1.500000000000e+001  ,4.973361158057e-008  
  5.750106513698e-008  ,-1.336511871665e+001  ,4.999999998275e+000  ,1.500000000000e+001  ,4.973363147741e-008  
  6.250114977557e-008  ,-1.336511871661e+001  ,4.999999998311e+000  ,1.500000000000e+001  ,4.973365161321e-008  
