  Time                 , V(VG)                , V(VD)                , V(VMAX)              , -I(Riman)            
  0.000000000000e+000  ,-1.874480320901e-001  ,1.593834961620e+000  ,3.200081737353e-002  ,3.406165002635e-008  
  5.000000000000e-011  ,-1.874480300942e-001  ,1.593834962943e+000  ,3.200081737356e-002  ,3.406165002628e-008  
  5.297077349387e-011  ,-1.874480299009e-001  ,1.593834978155e+000  ,3.200081737353e-002  ,3.406165002624e-008  
  5.891232048161e-011  ,-1.874480299423e-001  ,1.593834924924e+000  ,3.200081737353e-002  ,3.406165002629e-008  
  7.079541445710e-011  ,-1.874480297163e-001  ,1.593835005177e+000  ,3.200081737353e-002  ,3.406165002625e-008  
  9.456160240807e-011  ,-1.874480295706e-001  ,1.593834918978e+000  ,3.200081737353e-002  ,3.406165002624e-008  
  1.420939783100e-010  ,-1.874480287590e-001  ,1.593835007260e+000  ,3.200081737353e-002  ,3.406165002617e-008  
  2.274496922735e-010  ,-1.874480266535e-001  ,1.593834921477e+000  ,3.200081737353e-002  ,3.406165002593e-008  
  3.630036930088e-010  ,-1.874480209131e-001  ,1.593834967211e+000  ,3.200081737353e-002  ,3.406165002531e-008  
  5.854500899557e-010  ,-1.874479465897e-001  ,1.593835008851e+000  ,3.200081737354e-002  ,3.406165001936e-008  
  6.286634574179e-010  ,-1.874479128487e-001  ,1.593835026420e+000  ,3.200081737355e-002  ,3.406165001692e-008  
  7.150901923422e-010  ,-1.874478035711e-001  ,1.593835086085e+000  ,3.200081737357e-002  ,3.406165000839e-008  
  8.879436621908e-010  ,-1.874472626173e-001  ,1.593835380610e+000  ,3.200081737368e-002  ,3.406164996096e-008  
  1.146013147617e-009  ,-1.874440802473e-001  ,1.593837090041e+000  ,3.200081737449e-002  ,3.406164958078e-008  
  1.437936208630e-009  ,-1.874338956314e-001  ,1.593842508303e+000  ,3.200081737794e-002  ,3.406164812175e-008  
  1.870861507440e-009  ,-1.873858039522e-001  ,1.593867573346e+000  ,3.200081739915e-002  ,3.406163906155e-008  
  1.941083229566e-009  ,-1.873728478307e-001  ,1.593874276925e+000  ,3.200081740532e-002  ,3.406163642317e-008  
  2.081526673818e-009  ,-1.873402308612e-001  ,1.593891064164e+000  ,3.200081742166e-002  ,3.406162940995e-008  
  2.362413562322e-009  ,-1.872396646531e-001  ,1.593942039386e+000  ,3.200081747754e-002  ,3.406160478226e-008  
  2.924187339330e-009  ,-1.868451227870e-001  ,1.594135275521e+000  ,3.200081775636e-002  ,3.406148302021e-008  
  4.047734893346e-009  ,-1.848700389185e-001  ,1.595006016083e+000  ,3.200081976935e-002  ,3.406051515070e-008  
  5.355684317136e-009  ,-1.802574168531e-001  ,1.596830841291e+000  ,3.200082640743e-002  ,3.405745171296e-008  
  7.661639011884e-009  ,-1.654674680448e-001  ,1.601510994387e+000  ,3.200085644779e-002  ,3.404314383740e-008  
  1.000000030000e-008  ,-1.416066320948e-001  ,1.607134070643e+000  ,3.200092478265e-002  ,3.401407829954e-008  
  1.029567659099e-008  ,-1.378399482661e-001  ,1.607867714024e+000  ,3.200093838613e-002  ,3.400913506257e-008  
  1.045472320367e-008  ,-1.357774842565e-001  ,1.608262411078e+000  ,3.200094592689e-002  ,3.400642110384e-008  
  1.077281642903e-008  ,-1.315275206886e-001  ,1.609051395906e+000  ,3.200096147762e-002  ,3.400080692185e-008  
  1.140900287975e-008  ,-1.224304527769e-001  ,1.610614618444e+000  ,3.200099444841e-002  ,3.398871054417e-008  
  1.268137578119e-008  ,-1.021695903980e-001  ,1.613458672664e+000  ,3.200106744312e-002  ,3.396148857316e-008  
  1.484129909624e-008  ,-6.315309402078e-002  ,1.616713891820e+000  ,3.200120826950e-002  ,3.390910161529e-008  
  1.723368052591e-008  ,-1.556217360523e-002  ,1.617667945116e+000  ,3.200137804403e-002  ,3.385212609913e-008  
  2.056595269788e-008  ,5.738783643343e-002  ,1.616043513235e+000  ,3.200186361430e-002  ,3.379167144427e-008  
  2.420444373239e-008  ,1.437666969124e-001  ,1.611849748524e+000  ,3.200257851923e-002  ,3.376385855983e-008  
  2.920452837099e-008  ,2.635793716334e-001  ,1.604551517362e+000  ,3.200417333759e-002  ,3.380883983029e-008  
  3.420461300958e-008  ,3.746609631706e-001  ,1.596145225882e+000  ,3.200785157826e-002  ,3.393036055742e-008  
  3.920469764818e-008  ,4.718091812095e-001  ,1.587977258332e+000  ,3.201438443455e-002  ,3.408478625358e-008  
  4.333529953111e-008  ,5.409980836305e-001  ,1.582606546422e+000  ,3.202387294289e-002  ,3.419874823143e-008  
  4.736308340181e-008  ,5.996381743189e-001  ,1.579118568049e+000  ,3.203529479057e-002  ,3.428074164265e-008  
  5.236093286623e-008  ,6.617485881228e-001  ,1.577633207959e+000  ,3.206322373488e-002  ,3.432764202554e-008  
  5.736101750482e-008  ,7.131600819340e-001  ,1.579238398909e+000  ,3.209847836212e-002  ,3.431198843544e-008  
  6.236110214342e-008  ,7.554172192404e-001  ,1.583298899656e+000  ,3.215394945483e-002  ,3.424344886107e-008  
  6.736118678201e-008  ,7.893332508406e-001  ,1.588537876651e+000  ,3.222497063374e-002  ,3.414812119802e-008  
  7.236127142061e-008  ,8.155334849446e-001  ,1.593597528128e+000  ,3.231944126665e-002  ,3.405420443177e-008  
  7.736135605920e-008  ,8.349924745059e-001  ,1.597336535728e+000  ,3.243984071487e-002  ,3.398549503660e-008  
  8.236144069780e-008  ,8.484536141727e-001  ,1.599449143198e+000  ,3.258314254285e-002  ,3.394849745433e-008  
  8.736152533639e-008  ,8.573717178328e-001  ,1.599747041423e+000  ,3.276359421744e-002  ,3.394735648436e-008  
  9.236160997499e-008  ,8.633954328848e-001  ,1.598757682625e+000  ,3.296289845237e-002  ,3.397142739646e-008  
  9.736169461359e-008  ,8.673853072920e-001  ,1.596923193809e+000  ,3.321034307300e-002  ,3.401174103426e-008  
  1.023617792522e-007  ,8.706561654871e-001  ,1.595013439013e+000  ,3.347013690378e-002  ,3.405267741729e-008  
  1.073618638908e-007  ,8.739575212276e-001  ,1.593617566334e+000  ,3.378817737793e-002  ,3.408235483829e-008  
  1.123619485294e-007  ,8.774634864724e-001  ,1.592902998643e+000  ,3.411453755118e-002  ,3.409747409156e-008  
  1.173620331680e-007  ,8.812752256036e-001  ,1.592987748691e+000  ,3.450027449584e-002  ,3.409584246506e-008  
  1.223621178066e-007  ,8.851280622596e-001  ,1.593631955624e+000  ,3.489793671540e-002  ,3.408257534821e-008  
  1.273622024452e-007  ,8.887797162913e-001  ,1.594561298037e+000  ,3.534557134513e-002  ,3.406339871690e-008  
  1.323622870838e-007  ,8.920252886271e-001  ,1.595497637057e+000  ,3.581234702040e-002  ,3.404408288582e-008  
  1.373623717224e-007  ,8.947639337193e-001  ,1.596263338749e+000  ,3.631886350896e-002  ,3.402829595433e-008  
  1.423624563609e-007  ,8.969222215700e-001  ,1.596640395186e+000  ,3.685014782410e-002  ,3.402052030674e-008  
  1.473625409995e-007  ,8.986395726726e-001  ,1.596628839158e+000  ,3.741081265328e-002  ,3.402071621703e-008  
  1.523626256381e-007  ,9.000407369075e-001  ,1.596295584316e+000  ,3.799972507721e-002  ,3.402748705135e-008  
  1.573627102767e-007  ,9.013502667425e-001  ,1.595792589551e+000  ,3.860828719311e-002  ,3.403768119647e-008  
  1.623627949153e-007  ,9.027397830012e-001  ,1.595282252869e+000  ,3.924606194145e-002  ,3.404795495270e-008  
  1.673628795539e-007  ,9.043136247175e-001  ,1.594893091038e+000  ,3.989507796536e-002  ,3.405567818195e-008  
  1.723629641925e-007  ,9.060987056689e-001  ,1.594693831139e+000  ,4.057155261977e-002  ,3.405946113759e-008  
  1.773630488311e-007  ,9.080428515785e-001  ,1.594680154521e+000  ,4.125270528777e-002  ,3.405942332820e-008  
  1.823631334697e-007  ,9.100928256810e-001  ,1.594817950518e+000  ,4.195672765541e-002  ,3.405628072604e-008  
  1.873632181083e-007  ,9.121516168646e-001  ,1.595031701030e+000  ,4.266269519930e-002  ,3.405160591225e-008  
  1.923633027469e-007  ,9.141449596376e-001  ,1.595243258534e+000  ,4.338076251663e-002  ,3.404701082309e-008  
  1.973633873855e-007  ,9.160303770760e-001  ,1.595392320422e+000  ,4.409982689227e-002  ,3.404373147081e-008  
  2.023634720241e-007  ,9.178016339333e-001  ,1.595448220306e+000  ,4.482185207259e-002  ,3.404238858785e-008  
  2.073635566627e-007  ,9.194826710351e-001  ,1.595411410773e+000  ,4.554157088567e-002  ,3.404296121487e-008  
  2.123636413013e-007  ,9.211149448017e-001  ,1.595306508482e+000  ,4.625758584032e-002  ,3.404493308387e-008  
  2.173637259399e-007  ,9.227429512480e-001  ,1.595170589400e+000  ,4.696535190868e-002  ,3.404753566968e-008  
  2.223638105785e-007  ,9.244020896622e-001  ,1.595040808825e+000  ,4.766538631830e-002  ,3.405000348083e-008  
  2.273638952171e-007  ,9.261115348703e-001  ,1.594944715968e+000  ,4.834870763832e-002  ,3.405177258157e-008  
  2.323639798557e-007  ,9.278705941864e-001  ,1.594894589500e+000  ,4.902297199577e-002  ,3.405259645902e-008  
  2.373640644943e-007  ,9.296701879955e-001  ,1.594888022349e+000  ,4.966972457976e-002  ,3.405252823171e-008  
  2.423641491329e-007  ,9.314900311287e-001  ,1.594914068656e+000  ,5.030875870781e-002  ,3.405179854045e-008  
  2.473642337715e-007  ,9.333063896617e-001  ,1.594951630809e+000  ,5.090738924121e-002  ,3.405084397275e-008  
  2.523643184100e-007  ,9.351069837660e-001  ,1.594986428348e+000  ,5.149977891113e-002  ,3.404995795803e-008  
  2.573644030486e-007  ,9.368856162751e-001  ,1.595009474831e+000  ,5.204187087912e-002  ,3.404932439543e-008  
  2.623644876872e-007  ,9.386377270086e-001  ,1.595010461970e+000  ,5.257319270257e-002  ,3.404915278949e-008  
  2.673645723258e-007  ,9.403694189376e-001  ,1.594990144548e+000  ,5.305476712012e-002  ,3.404942468272e-008  
  2.723646569644e-007  ,9.420923105427e-001  ,1.594956241330e+000  ,5.351536070572e-002  ,3.404997863819e-008  
  2.773647416030e-007  ,9.438148450119e-001  ,1.594916456175e+000  ,5.392932669339e-002  ,3.405065524256e-008  
  2.823648262416e-007  ,9.455425725547e-001  ,1.594876628825e+000  ,5.431058130959e-002  ,3.405133408679e-008  
  2.873649108802e-007  ,9.472822514868e-001  ,1.594845105709e+000  ,5.465065421142e-002  ,3.405184368030e-008  
  2.923649955188e-007  ,9.490337389689e-001  ,1.594824852447e+000  ,5.494511938024e-002  ,3.405212434133e-008  
  2.973650801574e-007  ,9.507948724463e-001  ,1.594815303713e+000  ,5.520588012042e-002  ,3.405218850093e-008  
  3.023651647960e-007  ,9.525608121226e-001  ,1.594813850756e+000  ,5.540734773640e-002  ,3.405209102652e-008  
  3.073652494346e-007  ,9.543258795864e-001  ,1.594815435317e+000  ,5.558428974332e-002  ,3.405193649924e-008  
  3.123653340732e-007  ,9.560876571834e-001  ,1.594817335333e+000  ,5.568784999768e-002  ,3.405178085000e-008  
  3.173654187118e-007  ,9.578432261657e-001  ,1.594815427005e+000  ,5.577740708027e-002  ,3.405170840971e-008  
  3.223655033504e-007  ,9.595926997509e-001  ,1.594808911743e+000  ,5.577948128047e-002  ,3.405173510986e-008  
  3.273655879890e-007  ,9.613376862362e-001  ,1.594797759694e+000  ,5.576947285654e-002  ,3.405186061682e-008  
  3.323656726276e-007  ,9.630798008072e-001  ,1.594783032875e+000  ,5.567740172857e-002  ,3.405206266707e-008  
  3.373657572662e-007  ,9.648218698269e-001  ,1.594766939353e+000  ,5.556346859025e-002  ,3.405229530160e-008  
  3.423658419048e-007  ,9.665658959787e-001  ,1.594751584684e+000  ,5.537908247941e-002  ,3.405251505066e-008  
  3.473659265434e-007  ,9.683129367527e-001  ,1.594738496131e+000  ,5.516071524798e-002  ,3.405269058372e-008  
  3.523660111820e-007  ,9.700630490388e-001  ,1.594728350005e+000  ,5.488428315653e-002  ,3.405280821970e-008  
  3.573660958206e-007  ,9.718153089025e-001  ,1.594720841622e+000  ,5.456228685474e-002  ,3.405287447912e-008  
  3.623661804592e-007  ,9.735687133962e-001  ,1.594715214973e+000  ,5.419500455264e-002  ,3.405290503389e-008  
  3.673662650977e-007  ,9.753222676031e-001  ,1.594710550702e+000  ,5.377145517381e-002  ,3.405291884099e-008  
  3.723663497363e-007  ,9.770753501412e-001  ,1.594706166308e+000  ,5.331540771566e-002  ,3.405292990711e-008  
  3.773664343749e-007  ,9.788272236564e-001  ,1.594701086649e+000  ,5.279360018168e-002  ,3.405295814893e-008  
  3.823665190135e-007  ,9.805778917976e-001  ,1.594694950208e+000  ,5.225173125900e-002  ,3.405301078301e-008  
  3.873666036521e-007  ,9.823278491235e-001  ,1.594687872986e+000  ,5.163610773171e-002  ,3.405308516245e-008  
  3.923666882907e-007  ,9.840776272762e-001  ,1.594680206666e+000  ,5.100975987407e-002  ,3.405317389332e-008  
  3.973667729293e-007  ,9.858277625968e-001  ,1.594672387224e+000  ,5.030822982427e-002  ,3.405326787569e-008  
  4.023668575679e-007  ,9.875786024618e-001  ,1.594664742425e+000  ,4.959487628308e-002  ,3.405336031306e-008  
  4.073669422065e-007  ,9.893305792759e-001  ,1.594657742147e+000  ,4.882094732384e-002  ,3.405344146927e-008  
  4.123670268451e-007  ,9.910837504548e-001  ,1.594651563611e+000  ,4.802732940146e-002  ,3.405350770798e-008  
  4.173671114837e-007  ,9.928379802975e-001  ,1.594646181587e+000  ,4.718680855552e-002  ,3.405355957387e-008  
  4.223671961223e-007  ,9.945929822607e-001  ,1.594641374565e+000  ,4.632050806184e-002  ,3.405360160555e-008  
  4.273672807609e-007  ,9.963485478957e-001  ,1.594636923994e+000  ,4.541975746778e-002  ,3.405363828400e-008  
  4.323673653995e-007  ,9.981045137054e-001  ,1.594632618080e+000  ,4.448909457453e-002  ,3.405367392040e-008  
  4.373674500381e-007  ,9.998608069339e-001  ,1.594628326494e+000  ,4.353496515966e-002  ,3.405371113946e-008  
  4.423675346767e-007  ,1.001617387404e+000  ,1.594623895909e+000  ,4.254888558254e-002  ,3.405375299631e-008  
  4.473676193153e-007  ,1.003374357783e+000  ,1.594619327004e+000  ,4.154863429945e-002  ,3.405379939250e-008  
  4.523677039539e-007  ,1.005131872506e+000  ,1.594614696878e+000  ,4.051658762629e-002  ,3.405384866376e-008  
  4.573677885925e-007  ,1.006890093863e+000  ,1.594610120781e+000  ,3.947780064507e-002  ,3.405389836901e-008  
  4.623678732311e-007  ,1.008649165819e+000  ,1.594605725182e+000  ,3.840962217442e-002  ,3.405394584785e-008  
  4.673679578697e-007  ,1.010409140653e+000  ,1.594601569813e+000  ,3.733810118052e-002  ,3.405398984754e-008  
  4.723680425083e-007  ,1.012170034762e+000  ,1.594597681006e+000  ,3.624594202209e-002  ,3.405402980393e-008  
  4.773681271469e-007  ,1.013931844353e+000  ,1.594594070448e+000  ,3.515054987993e-002  ,3.405406544876e-008  
  4.823682117854e-007  ,1.015694519324e+000  ,1.594590693469e+000  ,3.404383801489e-002  ,3.405409766553e-008  
  4.873682964240e-007  ,1.017457996787e+000  ,1.594587478062e+000  ,3.293485805008e-002  ,3.405412790243e-008  
  4.923683810626e-007  ,1.019222250327e+000  ,1.594584385456e+000  ,3.182174838709e-002  ,3.405415693633e-008  
  4.973684657012e-007  ,1.020987251368e+000  ,1.594581354850e+000  ,3.070946928019e-002  ,3.405418595307e-008  
  5.023685503398e-007  ,1.022753007094e+000  ,1.594578373341e+000  ,2.959806553087e-002  ,3.405421519293e-008  
  5.073686349784e-007  ,1.024519540615e+000  ,1.594575432836e+000  ,2.849266668806e-002  ,3.405424477037e-008  
  5.123687196170e-007  ,1.026286885937e+000  ,1.594572550224e+000  ,2.739096040352e-002  ,3.405427429458e-008  
  5.173688042556e-007  ,1.028055084300e+000  ,1.594569755446e+000  ,2.630241212018e-002  ,3.405430311200e-008  
  5.223688888942e-007  ,1.029824152189e+000  ,1.594567063887e+000  ,2.521821295111e-002  ,3.405433087705e-008  
  5.273689735328e-007  ,1.031594108135e+000  ,1.594564497358e+000  ,2.415617221748e-002  ,3.405435710241e-008  
  5.323690581714e-007  ,1.033364950137e+000  ,1.594562063209e+000  ,2.309756765280e-002  ,3.405438162859e-008  
  5.373691428100e-007  ,1.035136662369e+000  ,1.594559755534e+000  ,2.207076465176e-002  ,3.405440452925e-008  
  5.423692274486e-007  ,1.036909225111e+000  ,1.594557561663e+000  ,2.104979239217e-002  ,3.405442604963e-008  
  5.473693120872e-007  ,1.038682614348e+000  ,1.594555464621e+000  ,2.006221463796e-002  ,3.405444651054e-008  
  5.523693967258e-007  ,1.040456805557e+000  ,1.594553446778e+000  ,1.908748091788e-002  ,3.405446624756e-008  
  5.573694813644e-007  ,1.042231788527e+000  ,1.594551500839e+000  ,1.814561090057e-002  ,3.405448539182e-008  
  5.623695660030e-007  ,1.044007547431e+000  ,1.594549616854e+000  ,1.722512677799e-002  ,3.405450409833e-008  
  5.673696506416e-007  ,1.045784074872e+000  ,1.594547795483e+000  ,1.633499357438e-002  ,3.405452234549e-008  
  5.723697352802e-007  ,1.047561362519e+000  ,1.594546039449e+000  ,1.547611377571e-002  ,3.405454004745e-008  
  5.773698199188e-007  ,1.049339400371e+000  ,1.594544352261e+000  ,1.464325111731e-002  ,3.405455710165e-008  
  5.823699045574e-007  ,1.051118181481e+000  ,1.594542737002e+000  ,1.385261369821e-002  ,3.405457343364e-008  
  5.873699891960e-007  ,1.052897684630e+000  ,1.594541197035e+000  ,1.308202363291e-002  ,3.405458894076e-008  
  5.923700738345e-007  ,1.054677894754e+000  ,1.594539731964e+000  ,1.236549972110e-002  ,3.405460361465e-008  
  5.973701584731e-007  ,1.056458785689e+000  ,1.594538339964e+000  ,1.166162283891e-002  ,3.405461747451e-008  
  6.023702431117e-007  ,1.058240332708e+000  ,1.594537016591e+000  ,1.102427699824e-002  ,3.405463059086e-008  
  6.073703277503e-007  ,1.060022508336e+000  ,1.594535756214e+000  ,1.039651596039e-002  ,3.405464305316e-008  
  6.123704123889e-007  ,1.061805279107e+000  ,1.594534553592e+000  ,9.837032138646e-003  ,3.405465495610e-008  
  6.173704970275e-007  ,1.063588622011e+000  ,1.594533405516e+000  ,9.293414873191e-003  ,3.405466634746e-008  
  6.223705816661e-007  ,1.065372518957e+000  ,1.594532309807e+000  ,8.810398472095e-003  ,3.405467725380e-008  
  6.273706663047e-007  ,1.067156937730e+000  ,1.594531264065e+000  ,8.354056153194e-003  ,3.405468770142e-008  
  6.323707509433e-007  ,1.068941851917e+000  ,1.594530268416e+000  ,7.949527524083e-003  ,3.405469768060e-008  
  6.373708355819e-007  ,1.070727234554e+000  ,1.594529322542e+000  ,7.582721247613e-003  ,3.405470717180e-008  
  6.423709202205e-007  ,1.072513058626e+000  ,1.594528426238e+000  ,7.258077992263e-003  ,3.405471615899e-008  
  6.473710048591e-007  ,1.074299291616e+000  ,1.594527579534e+000  ,6.982199993016e-003  ,3.405472463602e-008  
  6.523710894977e-007  ,1.076085904572e+000  ,1.594526781030e+000  ,6.738218885884e-003  ,3.405473261114e-008  
  6.573711741363e-007  ,1.077872868120e+000  ,1.594526029329e+000  ,6.553801882097e-003  ,3.405474010130e-008  
  6.623712587749e-007  ,1.079660159010e+000  ,1.594525322549e+000  ,6.390649483629e-003  ,3.405474712528e-008  
  6.673713434135e-007  ,1.081447739525e+000  ,1.594524659134e+000  ,6.297383684520e-003  ,3.405475371577e-008  
  6.723714280521e-007  ,1.083235576029e+000  ,1.594524036440e+000  ,6.214757189909e-003  ,3.405475990035e-008  
  6.773715126907e-007  ,1.085023631603e+000  ,1.594523452566e+000  ,6.211385731496e-003  ,3.405476570538e-008  
  6.823715973293e-007  ,1.086811879224e+000  ,1.594522906132e+000  ,6.218440271038e-003  ,3.405477114471e-008  
  6.873716819679e-007  ,1.088600289606e+000  ,1.594522396427e+000  ,6.292883382151e-003  ,3.405477622781e-008  
  6.923717666065e-007  ,1.090388838170e+000  ,1.594521922545e+000  ,6.387492617078e-003  ,3.405478095977e-008  
  6.973718512451e-007  ,1.092177486928e+000  ,1.594521483687e+000  ,6.537651160188e-003  ,3.405478534634e-008  
  7.023719358837e-007  ,1.093966206561e+000  ,1.594521079042e+000  ,6.716959325163e-003  ,3.405478938966e-008  
  7.073720205222e-007  ,1.095754965951e+000  ,1.594520707644e+000  ,6.940230116530e-003  ,3.405479309507e-008  
  7.123721051608e-007  ,1.097543729554e+000  ,1.594520369084e+000  ,7.200695093704e-003  ,3.405479647100e-008  
  7.173721897994e-007  ,1.099332470093e+000  ,1.594520061903e+000  ,7.494004485885e-003  ,3.405479952727e-008  
  7.223722744380e-007  ,1.101121167062e+000  ,1.594519785326e+000  ,7.831450379716e-003  ,3.405480227300e-008  
  7.273723590766e-007  ,1.102909784842e+000  ,1.594519538196e+000  ,8.191289672420e-003  ,3.405480472400e-008  
  7.323724437152e-007  ,1.104698289430e+000  ,1.594519319406e+000  ,8.600962943459e-003  ,3.405480689427e-008  
  7.373725283538e-007  ,1.106486661327e+000  ,1.594519127968e+000  ,9.023426277042e-003  ,3.405480879138e-008  
  7.423726129924e-007  ,1.108274866199e+000  ,1.594518962944e+000  ,9.500057599511e-003  ,3.405481042828e-008  
  7.473726976310e-007  ,1.110062885989e+000  ,1.594518823392e+000  ,9.984136871425e-003  ,3.405481181078e-008  
  7.523727822696e-007  ,1.111850686239e+000  ,1.594518709058e+000  ,1.051875025226e-002  ,3.405481294694e-008  
  7.573728669082e-007  ,1.113638244421e+000  ,1.594518618812e+000  ,1.106280063233e-002  ,3.405481384162e-008  
  7.623729515468e-007  ,1.115425538490e+000  ,1.594518552071e+000  ,1.164635302396e-002  ,3.405481450056e-008  
  7.673730361854e-007  ,1.117212545563e+000  ,1.594518508147e+000  ,1.224416926426e-002  ,3.405481493028e-008  
  7.723731208240e-007  ,1.118999248265e+000  ,1.594518486900e+000  ,1.287158509242e-002  ,3.405481513486e-008  
  7.773732054626e-007  ,1.120785618984e+000  ,1.594518487257e+000  ,1.351666325079e-002  ,3.405481512186e-008  
  7.823732901012e-007  ,1.122571638271e+000  ,1.594518508314e+000  ,1.418268159451e-002  ,3.405481489900e-008  
  7.873733747398e-007  ,1.124357287125e+000  ,1.594518549764e+000  ,1.486828527637e-002  ,3.405481447402e-008  
  7.923734593784e-007  ,1.126142543326e+000  ,1.594518610912e+000  ,1.556750477304e-002  ,3.405481385383e-008  
  7.973735440170e-007  ,1.127927391146e+000  ,1.594518690877e+000  ,1.628673527317e-002  ,3.405481304435e-008  
  8.023736286556e-007  ,1.129711816167e+000  ,1.594518789151e+000  ,1.701366104903e-002  ,3.405481205185e-008  
  8.073737132942e-007  ,1.131495803866e+000  ,1.594518905306e+000  ,1.775952546712e-002  ,3.405481088197e-008  
  8.123737979328e-007  ,1.133279342200e+000  ,1.594519038878e+000  ,1.850861178396e-002  ,3.405480953867e-008  
  8.173738825713e-007  ,1.135062414941e+000  ,1.594519189486e+000  ,1.927408876311e-002  ,3.405480802748e-008  
  8.223739672099e-007  ,1.136845011003e+000  ,1.594519356204e+000  ,2.004110505958e-002  ,3.405480635280e-008  
  8.273740518485e-007  ,1.138627118380e+000  ,1.594519538686e+000  ,2.081788501080e-002  ,3.405480452065e-008  
  8.323741364871e-007  ,1.140408727877e+000  ,1.594519736594e+000  ,2.159608414734e-002  ,3.405480253500e-008  
  8.373742211257e-007  ,1.142189833226e+000  ,1.594519949624e+000  ,2.237850298034e-002  ,3.405480039888e-008  
  8.423743057643e-007  ,1.143970425957e+000  ,1.594520176995e+000  ,2.316103750281e-002  ,3.405479811775e-008  
  8.473743904029e-007  ,1.145750500393e+000  ,1.594520418387e+000  ,2.394375758355e-002  ,3.405479569676e-008  
  8.523744750415e-007  ,1.147530050595e+000  ,1.594520673785e+000  ,2.472395466040e-002  ,3.405479313916e-008  
  8.573745596801e-007  ,1.149309071951e+000  ,1.594520942095e+000  ,2.550178889317e-002  ,3.405479044951e-008  
  8.623746443187e-007  ,1.151087563300e+000  ,1.594521223105e+000  ,2.627320665117e-002  ,3.405478763220e-008  
  8.673747289573e-007  ,1.152865523573e+000  ,1.594521516662e+000  ,2.704115030321e-002  ,3.405478469086e-008  
  8.723748135959e-007  ,1.154642951278e+000  ,1.594521822343e+000  ,2.779762778187e-002  ,3.405478162842e-008  
  8.773748982345e-007  ,1.156419846392e+000  ,1.594522140009e+000  ,2.855089194812e-002  ,3.405477844862e-008  
  8.823749828731e-007  ,1.158196211681e+000  ,1.594522468694e+000  ,2.928659406200e-002  ,3.405477515501e-008  
  8.873750675117e-007  ,1.159972050543e+000  ,1.594522808680e+000  ,3.001955554343e-002  ,3.405477175132e-008  
  8.923751521503e-007  ,1.161747365422e+000  ,1.594523159349e+000  ,3.073009030294e-002  ,3.405476824026e-008  
  8.973752367889e-007  ,1.163522159788e+000  ,1.594523520696e+000  ,3.143572813529e-002  ,3.405476462356e-008  
  9.023753214275e-007  ,1.165296440871e+000  ,1.594523892038e+000  ,3.211877821557e-002  ,3.405476090480e-008  
  9.073754060661e-007  ,1.167070215807e+000  ,1.594524273210e+000  ,3.279215415904e-002  ,3.405475708786e-008  
  9.123754907047e-007  ,1.168843492811e+000  ,1.594524664326e+000  ,3.344405012491e-002  ,3.405475317476e-008  
  9.173755753433e-007  ,1.170616276707e+000  ,1.594525064547e+000  ,3.408067088657e-002  ,3.405474916770e-008  
  9.223756599819e-007  ,1.172388581188e+000  ,1.594525473746e+000  ,3.469807631458e-002  ,3.405474507096e-008  
  9.273757446204e-007  ,1.174160413282e+000  ,1.594525891751e+000  ,3.529392239225e-002  ,3.405474088648e-008  
  9.323758292590e-007  ,1.175931784154e+000  ,1.594526318473e+000  ,3.587384873562e-002  ,3.405473661693e-008  
  9.373759138976e-007  ,1.177702705218e+000  ,1.594526753517e+000  ,3.642539253977e-002  ,3.405473226390e-008  
  9.423759985362e-007  ,1.179473190146e+000  ,1.594527196455e+000  ,3.696520747426e-002  ,3.405472782999e-008  
  9.473760831748e-007  ,1.181243252042e+000  ,1.594527647360e+000  ,3.746942821083e-002  ,3.405472331781e-008  
  9.523761678134e-007  ,1.183012905701e+000  ,1.594528106018e+000  ,3.796686650270e-002  ,3.405471872920e-008  
  9.573762524520e-007  ,1.184782159887e+000  ,1.594528572045e+000  ,3.842126165725e-002  ,3.405471406560e-008  
  9.623763370906e-007  ,1.186551033294e+000  ,1.594529045344e+000  ,3.886963874534e-002  ,3.405470932951e-008  
  9.673764217292e-007  ,1.188319541829e+000  ,1.594529525840e+000  ,3.927702153846e-002  ,3.405470452265e-008  
  9.723765063678e-007  ,1.190087702786e+000  ,1.594530013381e+000  ,3.967328134522e-002  ,3.405469964601e-008  
  9.773765910064e-007  ,1.191855525929e+000  ,1.594530507331e+000  ,4.003373487657e-002  ,3.405469470172e-008  
  9.823766756450e-007  ,1.193623033037e+000  ,1.594531008001e+000  ,4.037656769467e-002  ,3.405468969247e-008  
  9.873767602836e-007  ,1.195390240992e+000  ,1.594531515008e+000  ,4.068931668784e-002  ,3.405468461984e-008  
  9.923768449222e-007  ,1.197157165285e+000  ,1.594532028154e+000  ,4.097792531441e-002  ,3.405467948565e-008  
  9.973769295608e-007  ,1.198923824217e+000  ,1.594532547460e+000  ,4.124255982710e-002  ,3.405467429123e-008  
  1.002377014199e-006  ,1.200690239135e+000  ,1.594533072366e+000  ,4.147665303940e-002  ,3.405466903882e-008  
  1.007377098838e-006  ,1.202456426424e+000  ,1.594533602948e+000  ,4.169312149863e-002  ,3.405466373018e-008  
  1.012377183477e-006  ,1.204222397717e+000  ,1.594534139088e+000  ,4.187289808429e-002  ,3.405465836647e-008  
  1.017377268115e-006  ,1.205988175678e+000  ,1.594534680992e+000  ,4.204149338348e-002  ,3.405465294825e-008  
