  Time                 , V(VG)                , V(VD)                , V(VMAX)              , I(Liman)             
  1.040659710963e-008  ,-1.379732770703e-001  ,5.012122178326e+000  ,3.200266447416e-002  ,7.097150429560e-006  
  1.068469003041e-008  ,-1.344226455261e-001  ,5.012616821123e+000  ,3.200267616501e-002  ,7.047639137626e-006  
  1.124087587197e-008  ,-1.268741552550e-001  ,5.013572991713e+000  ,3.200270059530e-002  ,6.930970488043e-006  
  1.235324755509e-008  ,-1.101212665523e-001  ,5.015247747165e+000  ,3.200275333517e-002  ,6.613294651619e-006  
  1.426879182656e-008  ,-7.762784689414e-002  ,5.016769597694e+000  ,3.200285290271e-002  ,5.708041271414e-006  
  1.626107707817e-008  ,-3.999195834047e-002  ,5.016380939639e+000  ,3.200296144906e-002  ,4.184938717029e-006  
  2.024564758141e-008  ,4.506976801559e-002  ,5.012364405764e+000  ,3.200333760915e-002  ,-1.298959975238e-006  
  2.429280296166e-008  ,1.416017803447e-001  ,5.008327117350e+000  ,3.200396095826e-002  ,-1.054790163508e-005  
  2.929288760025e-008  ,2.662201545169e-001  ,5.004744623775e+000  ,3.200528040939e-002  ,-2.667153789795e-005  
  3.429297223885e-008  ,3.819878660823e-001  ,5.002942524563e+000  ,3.200826698456e-002  ,-4.574097499953e-005  
  3.892052784760e-008  ,4.772571927396e-001  ,5.002228669264e+000  ,3.201297846905e-002  ,-6.429160304836e-005  
  4.287604108650e-008  ,5.462283222509e-001  ,5.001544138218e+000  ,3.202026999584e-002  ,-7.815509530179e-005  
  4.692990198929e-008  ,6.055131046483e-001  ,5.000540750963e+000  ,3.202834291616e-002  ,-8.896974012615e-005  
  5.192998662789e-008  ,6.641406491302e-001  ,4.998790830351e+000  ,3.205066102388e-002  ,-9.602124166928e-005  
  5.693007126648e-008  ,7.096919496539e-001  ,4.996564133021e+000  ,3.207704560612e-002  ,-9.427885981984e-005  
  6.193015590508e-008  ,7.453744849642e-001  ,4.994255752678e+000  ,3.212219197787e-002  ,-8.355664884028e-005  
  6.693024054367e-008  ,7.739635543592e-001  ,4.992335242892e+000  ,3.217815217976e-002  ,-6.508607669019e-005  
  7.193032518227e-008  ,7.975981409599e-001  ,4.991229473625e+000  ,3.225801201956e-002  ,-4.133234625748e-005  
  7.693040982086e-008  ,8.177439869392e-001  ,4.991212485618e+000  ,3.235883165224e-002  ,-1.560060924661e-005  
  8.193049445946e-008  ,8.352621137982e-001  ,4.992370383887e+000  ,3.248585949085e-002  ,8.490626792481e-006  
  8.693057909806e-008  ,8.505303598034e-001  ,4.994530237307e+000  ,3.264637773569e-002  ,2.716629004409e-005  
  9.193066373665e-008  ,8.635634758410e-001  ,4.997478740204e+000  ,3.283147915331e-002  ,3.881627352892e-005  
  9.693074837525e-008  ,8.742970818841e-001  ,5.000786179567e+000  ,3.306298187520e-002  ,4.138609315841e-005  
  1.019308330138e-007  ,8.825954643952e-001  ,5.003948586130e+000  ,3.331354249071e-002  ,3.484231081322e-005  
  1.069309176524e-007  ,8.884509848784e-001  ,5.006710802864e+000  ,3.362148941920e-002  ,1.997057464775e-005  
  1.119310022910e-007  ,8.919473735703e-001  ,5.008681317460e+000  ,3.394026750157e-002  ,-1.194254356515e-006  
  1.169310869296e-007  ,8.934210155869e-001  ,5.009633148007e+000  ,3.432382016814e-002  ,-2.534182654917e-005  
  1.219311715682e-007  ,8.931659384923e-001  ,5.009526231978e+000  ,3.471566138219e-002  ,-5.038130125025e-005  
  1.269312562068e-007  ,8.918629571405e-001  ,5.008393799771e+000  ,3.516257538272e-002  ,-7.228034015753e-005  
  1.319313408454e-007  ,8.899100736649e-001  ,5.006347490349e+000  ,3.562268373293e-002  ,-8.930322472383e-005  
  1.369314254840e-007  ,8.880201554925e-001  ,5.003668979788e+000  ,3.612493438796e-002  ,-9.893857705929e-005  
  1.419315101226e-007  ,8.867711696077e-001  ,5.000712016117e+000  ,3.664544912811e-002  ,-1.001825745756e-004  
  1.469315947612e-007  ,8.866806924719e-001  ,4.997942736170e+000  ,3.719696034132e-002  ,-9.340599741793e-005  
  1.519316793998e-007  ,8.879355312087e-001  ,4.995621907884e+000  ,3.777070953509e-002  ,-7.956248376135e-005  
  1.569317640384e-007  ,8.907130356933e-001  ,4.994143250101e+000  ,3.836640391011e-002  ,-6.092718037668e-005  
  1.619318486770e-007  ,8.948821183908e-001  ,4.993702158038e+000  ,3.898739353562e-002  ,-4.036466612593e-005  
  1.669319333156e-007  ,9.001033715357e-001  ,4.994336165367e+000  ,3.962288824860e-002  ,-2.095454948181e-005  
  1.719320179542e-007  ,9.058812461956e-001  ,4.995917778765e+000  ,4.028523677033e-002  ,-5.535890312449e-006  
  1.769321025928e-007  ,9.115589699610e-001  ,4.998127652400e+000  ,4.095572960839e-002  ,3.518254181377e-006  
  1.819321872314e-007  ,9.167781434488e-001  ,5.000727402524e+000  ,4.165182332398e-002  ,5.492182350837e-006  
  1.869322718700e-007  ,9.209919941555e-001  ,5.003298153391e+000  ,4.235144060672e-002  ,-1.608409613799e-007  
  1.919323565086e-007  ,9.239088978893e-001  ,5.005495793092e+000  ,4.306986306504e-002  ,-1.260795649361e-005  
  1.969324411472e-007  ,9.254241538033e-001  ,5.007044896118e+000  ,4.378967339302e-002  ,-3.013834402132e-005  
  1.975574517270e-007  ,9.255152556640e-001  ,5.007183966974e+000  ,4.388050056762e-002  ,-3.260272116758e-005  
  1.988074728866e-007  ,9.256351822941e-001  ,5.007420673556e+000  ,4.406215583205e-002  ,-3.764047637526e-005  
  2.013075152059e-007  ,9.256439831823e-001  ,5.007723289861e+000  ,4.442546862516e-002  ,-4.796533178191e-005  
  2.063075998445e-007  ,9.249074261969e-001  ,5.007646079944e+000  ,4.515133391626e-002  ,-6.827899623342e-005  
  2.113076844831e-007  ,9.233950708266e-001  ,5.006692996270e+000  ,4.587354570654e-002  ,-8.665860962312e-005  
  2.163077691217e-007  ,9.215735542736e-001  ,5.004988057180e+000  ,4.659061826727e-002  ,-1.005919263703e-004  
  2.213078537603e-007  ,9.199215730977e-001  ,5.002758461841e+000  ,4.729601593370e-002  ,-1.084018622580e-004  
  2.263079383989e-007  ,9.188902094377e-001  ,5.000299234183e+000  ,4.798930756451e-002  ,-1.092439793605e-004  
  2.313080230375e-007  ,9.188506694865e-001  ,4.997945493843e+000  ,4.866704399977e-002  ,-1.032224700854e-004  
  2.363081076761e-007  ,9.200430414684e-001  ,4.996024718918e+000  ,4.932409397072e-002  ,-9.138575967878e-005  
  2.413081923147e-007  ,9.225346123593e-001  ,4.994803043426e+000  ,4.996552439935e-002  ,-7.558051276330e-005  
  2.463082769533e-007  ,9.262054186397e-001  ,4.994439599117e+000  ,5.057674830585e-002  ,-5.817948637598e-005  
  2.513083615919e-007  ,9.307666096440e-001  ,4.994964436777e+000  ,5.117516851561e-002  ,-4.173077922683e-005  
  2.563084462305e-007  ,9.357284457816e-001  ,4.996239027779e+000  ,5.173288482192e-002  ,-2.887016624499e-005  
  2.613085308691e-007  ,9.406785222329e-001  ,4.998054282023e+000  ,5.228256210085e-002  ,-2.098343842101e-005  
  2.663086155077e-007  ,9.452951727086e-001  ,5.000208887062e+000  ,5.277935951621e-002  ,-1.881332529365e-005  
  2.713087001463e-007  ,9.490988487112e-001  ,5.002354225190e+000  ,5.326829072526e-002  ,-2.298187332631e-005  
  2.763087847849e-007  ,9.518263981234e-001  ,5.004163421206e+000  ,5.370181999976e-002  ,-3.258423047399e-005  
  2.813088694235e-007  ,9.534377909159e-001  ,5.005453279091e+000  ,5.411936012142e-002  ,-4.624205351796e-005  
  2.863089540621e-007  ,9.539732456138e-001  ,5.006115818389e+000  ,5.448372145853e-002  ,-6.263290215160e-005  
  2.913090387007e-007  ,9.535961930367e-001  ,5.006023803743e+000  ,5.482005077255e-002  ,-7.931024319647e-005  
  2.963091233392e-007  ,9.526089445827e-001  ,5.005200503246e+000  ,5.510734966383e-002  ,-9.410323365358e-005  
  3.013092079778e-007  ,9.513862799746e-001  ,5.003760848698e+000  ,5.535298289905e-002  ,-1.051273583815e-004  
  3.063092926164e-007  ,9.503269393866e-001  ,5.001899384279e+000  ,5.555630276253e-002  ,-1.110257453923e-004  
  3.113093772550e-007  ,9.498041052078e-001  ,4.999865937927e+000  ,5.570377686015e-002  ,-1.111439413975e-004  
  3.163094618936e-007  ,9.501189028510e-001  ,4.997938142318e+000  ,5.581823133935e-002  ,-1.056173176321e-004  
  3.213095465322e-007  ,9.514607858539e-001  ,4.996383265862e+000  ,5.586327959339e-002  ,-9.535612359797e-005  
  3.263096311708e-007  ,9.538518677854e-001  ,4.995431196319e+000  ,5.588650670962e-002  ,-8.224540366105e-005  
  3.313097158094e-007  ,9.571603188267e-001  ,4.995163700801e+000  ,5.582814686758e-002  ,-6.805556158946e-005  
  3.363098004480e-007  ,9.612200024743e-001  ,4.995596525801e+000  ,5.575773935758e-002  ,-5.424010912472e-005  
  3.413098850866e-007  ,9.656740024134e-001  ,4.996675508017e+000  ,5.559958116672e-002  ,-4.314220103271e-005  
  3.463099697252e-007  ,9.701353827133e-001  ,4.998227915680e+000  ,5.542748509769e-002  ,-3.626561500350e-005  
  3.513100543638e-007  ,9.742265685151e-001  ,5.000018720939e+000  ,5.518095357133e-002  ,-3.448332344119e-005  
  3.563101390024e-007  ,9.776362170001e-001  ,5.001793015647e+000  ,5.490915746432e-002  ,-3.793961124487e-005  
  3.613102236410e-007  ,9.801610594056e-001  ,5.003312522545e+000  ,5.457553933145e-002  ,-4.606364563111e-005  
  3.663103082796e-007  ,9.817359742619e-001  ,5.004362620757e+000  ,5.420543459353e-002  ,-5.740027025397e-005  
  3.713103929182e-007  ,9.824115085214e-001  ,5.004868984908e+000  ,5.378547363468e-002  ,-7.085769768585e-005  
  3.763104775568e-007  ,9.823446002760e-001  ,5.004744635986e+000  ,5.331798750304e-002  ,-8.440921581748e-005  
  3.813105621954e-007  ,9.817934815157e-001  ,5.004015902038e+000  ,5.281238867854e-002  ,-9.625935685511e-005  
  3.863106468340e-007  ,9.810743565685e-001  ,5.002786039329e+000  ,5.224898222082e-002  ,-1.048708018175e-004  
  3.913107314726e-007  ,9.805196870806e-001  ,5.001223220575e+000  ,5.165926413586e-002  ,-1.091623852135e-004  
  3.963108161112e-007  ,9.804739902562e-001  ,4.999576962485e+000  ,5.100319536367e-002  ,-1.086936785041e-004  
  4.013109007498e-007  ,9.810875918831e-001  ,4.997998671951e+000  ,5.033250860979e-002  ,-1.036473031418e-004  
  4.063109853883e-007  ,9.825577249430e-001  ,4.996741980778e+000  ,4.958965089156e-002  ,-9.475250659582e-005  
  4.113110700269e-007  ,9.849126345261e-001  ,4.995978147325e+000  ,4.883732211260e-002  ,-8.332350959645e-005  
  4.163111546655e-007  ,9.880174952140e-001  ,4.995802905661e+000  ,4.802188647751e-002  ,-7.128602200728e-005  
  4.213112393041e-007  ,9.916684196872e-001  ,4.996201849582e+000  ,4.719321405072e-002  ,-6.011870867919e-005  
  4.263113239427e-007  ,9.956686261622e-001  ,4.997123458090e+000  ,4.631672654122e-002  ,-5.091599547754e-005  
  4.313114085813e-007  ,9.996569762238e-001  ,4.998426206697e+000  ,4.542171528994e-002  ,-4.526416492473e-005  
  4.363114932199e-007  ,1.003324250363e+000  ,4.999915981129e+000  ,4.449215912100e-002  ,-4.385369083961e-005  
  4.413115778585e-007  ,1.006417784075e+000  ,5.001382647180e+000  ,4.354058987759e-002  ,-4.677323119951e-005  
  4.463116624971e-007  ,1.008765798010e+000  ,5.002603130525e+000  ,4.256531272353e-002  ,-5.334429130111e-005  
  4.513117471357e-007  ,1.010347918782e+000  ,5.003453209125e+000  ,4.156596324724e-002  ,-6.258590661754e-005  
  4.563118317743e-007  ,1.011197018618e+000  ,5.003860085815e+000  ,4.055147170880e-002  ,-7.356700830261e-005  
  4.613119164129e-007  ,1.011436196654e+000  ,5.003742791584e+000  ,3.951220351283e-002  ,-8.458168337253e-005  
  4.663120010515e-007  ,1.011281829441e+000  ,5.003125620348e+000  ,3.846449789659e-002  ,-9.414519932764e-005  
  4.713120856901e-007  ,1.010998477326e+000  ,5.002098223688e+000  ,3.739305039623e-002  ,-1.009950679305e-004  
  4.763121703287e-007  ,1.010901682056e+000  ,5.000830923848e+000  ,3.631807587508e-002  ,-1.042038810451e-004  
  4.813122549673e-007  ,1.011197722307e+000  ,4.999482508456e+000  ,3.522327698074e-002  ,-1.035892620355e-004  
  4.863123396059e-007  ,1.012058024481e+000  ,4.998226147231e+000  ,3.412673766915e-002  ,-9.936585662326e-005  
  4.913124242445e-007  ,1.013571295794e+000  ,4.997187949747e+000  ,3.301995836430e-002  ,-9.196879914069e-005  
  4.963125088831e-007  ,1.015812035212e+000  ,4.996550934303e+000  ,3.191236027982e-002  ,-8.245947386601e-005  
  5.013125935217e-007  ,1.018672170192e+000  ,4.996395366342e+000  ,3.080265121243e-002  ,-7.241341041338e-005  
  5.063126781603e-007  ,1.021986067407e+000  ,4.996711075401e+000  ,2.969558656076e-002  ,-6.304574533439e-005  
  5.113127627989e-007  ,1.025536828086e+000  ,4.997435960102e+000  ,2.859236627995e-002  ,-5.551150965547e-005  
  5.163128474375e-007  ,1.029142030037e+000  ,4.998489599705e+000  ,2.749751304809e-002  ,-5.053284612441e-005  
  5.213129320760e-007  ,1.032500120117e+000  ,4.999708301248e+000  ,2.640978490791e-002  ,-4.901159378480e-005  
  5.263130167146e-007  ,1.035400234220e+000  ,5.000920068749e+000  ,2.533782490810e-002  ,-5.105377749917e-005  
  5.313131013532e-007  ,1.037701515918e+000  ,5.001961114801e+000  ,2.427354752076e-002  ,-5.627818103809e-005  
  5.363131859918e-007  ,1.039349463473e+000  ,5.002696981513e+000  ,2.323353357407e-002  ,-6.388491664442e-005  
  5.413132706304e-007  ,1.040378398079e+000  ,5.003037357624e+000  ,2.219939903485e-002  ,-7.277514866902e-005  
  5.463133552690e-007  ,1.040903086346e+000  ,5.002944824829e+000  ,2.119882553340e-002  ,-8.170335089727e-005  
  5.513134399076e-007  ,1.041102146069e+000  ,5.002439548260e+000  ,2.020334128688e-002  ,-8.944480036554e-005  
  5.563135245462e-007  ,1.041193946305e+000  ,5.001595785263e+000  ,1.924595427050e-002  ,-9.495799705757e-005  
  5.613136091848e-007  ,1.041405595479e+000  ,5.000529999513e+000  ,1.829788228481e-002  ,-9.751843307726e-005  
  5.663136938234e-007  ,1.041946026427e+000  ,4.999388823553e+000  ,1.738664287697e-002  ,-9.681133616951e-005  
  5.713137784620e-007  ,1.042978190489e+000  ,4.998329148384e+000  ,1.649269914249e-002  ,-9.297174053975e-005  
  5.763138631006e-007  ,1.044595966843e+000  ,4.997512575965e+000  ,1.563319317071e-002  ,-8.671758692615e-005  
  5.813139477392e-007  ,1.046799474277e+000  ,4.997009089680e+000  ,1.480058772964e-002  ,-7.867471318108e-005  
  5.863140323778e-007  ,1.049532477807e+000  ,4.996904325063e+000  ,1.399871032665e-002  ,-7.006129894191e-005  
  5.913141170164e-007  ,1.052619871585e+000  ,4.997193702738e+000  ,1.323481256963e-002  ,-6.221709018765e-005  
  5.963142016550e-007  ,1.055885298954e+000  ,4.997818150452e+000  ,1.249632543668e-002  ,-5.600275975906e-005  
  6.013142862936e-007  ,1.059178327490e+000  ,4.998707901278e+000  ,1.180787669201e-002  ,-5.198096676145e-005  
  6.063143709322e-007  ,1.062251400610e+000  ,4.999723755005e+000  ,1.113780314677e-002  ,-5.084692923732e-005  
  6.113144555708e-007  ,1.064933784603e+000  ,5.000723207609e+000  ,1.053009339485e-002  ,-5.265620916883e-005  
  6.163145402094e-007  ,1.067113660819e+000  ,5.001571451539e+000  ,9.932222538446e-003  ,-5.706297387090e-005  
  6.213146248480e-007  ,1.068751176852e+000  ,5.002158841270e+000  ,9.408650061506e-003  ,-6.337981302477e-005  
  6.263147094866e-007  ,1.069880129873e+000  ,5.002413240895e+000  ,8.895109725213e-003  ,-7.067966735216e-005  
  6.313147941251e-007  ,1.070600673815e+000  ,5.002307337168e+000  ,8.447588747967e-003  ,-7.792438384240e-005  
  6.363148787637e-007  ,1.071095630766e+000  ,5.001874106879e+000  ,8.019961376373e-003  ,-8.397209424842e-005  
  6.413149634023e-007  ,1.071527658647e+000  ,5.001180985788e+000  ,7.648665905306e-003  ,-8.815648211513e-005  
  6.463150480409e-007  ,1.072067935606e+000  ,5.000322728333e+000  ,7.307445173490e-003  ,-8.999265402385e-005  
  6.513151326795e-007  ,1.072837649087e+000  ,4.999383492306e+000  ,7.012612054479e-003  ,-8.929016599045e-005  
  6.563152173181e-007  ,1.074013256313e+000  ,4.998512642259e+000  ,6.758163185390e-003  ,-8.600931197567e-005  
  6.613153019567e-007  ,1.075671355250e+000  ,4.997842763005e+000  ,6.540147760350e-003  ,-8.074405124681e-005  
  6.663153865953e-007  ,1.077801093549e+000  ,4.997442912177e+000  ,6.372999056750e-003  ,-7.420087523698e-005  
  6.713154712339e-007  ,1.080362937344e+000  ,4.997349002081e+000  ,6.232280783217e-003  ,-6.701533384227e-005  
  6.763155558725e-007  ,1.083245913867e+000  ,4.997586957458e+000  ,6.152889577624e-003  ,-6.029851415543e-005  
  6.813156405111e-007  ,1.086292082197e+000  ,4.998115606702e+000  ,6.089767804130e-003  ,-5.492543301218e-005  
  6.863157251497e-007  ,1.089323948257e+000  ,4.998853463817e+000  ,6.097923193872e-003  ,-5.156441516844e-005  
  6.913158097883e-007  ,1.092170788999e+000  ,4.999692986289e+000  ,6.116244778519e-003  ,-5.058988209393e-005  
  6.963158944269e-007  ,1.094692829714e+000  ,5.000516844304e+000  ,6.206262673315e-003  ,-5.204048357941e-005  
  7.013159790655e-007  ,1.096798827667e+000  ,5.001213893193e+000  ,6.310053624373e-003  ,-5.562440397615e-005  
  7.063160637041e-007  ,1.098462969369e+000  ,5.001684723558e+000  ,6.473458341568e-003  ,-6.063838706296e-005  
  7.113161483427e-007  ,1.099726660216e+000  ,5.001888480939e+000  ,6.659222429940e-003  ,-6.638112018366e-005  
  7.163162329813e-007  ,1.100672357923e+000  ,5.001810335256e+000  ,6.892515279120e-003  ,-7.206718976927e-005  
  7.213163176199e-007  ,1.101417376037e+000  ,5.001468657027e+000  ,7.155574137714e-003  ,-7.693828896140e-005  
  7.263164022585e-007  ,1.102064218241e+000  ,5.000896699760e+000  ,7.454684543262e-003  ,-8.049143372387e-005  
  7.313164868971e-007  ,1.102792622401e+000  ,5.000175012917e+000  ,7.789831616905e-003  ,-8.204246072369e-005  
  7.363165715357e-007  ,1.103744685312e+000  ,4.999403711489e+000  ,8.150581066493e-003  ,-8.138039313797e-005  
  7.413166561743e-007  ,1.105030244457e+000  ,4.998688863648e+000  ,8.552689789787e-003  ,-7.859932273032e-005  
  7.463167408128e-007  ,1.106712298407e+000  ,4.998127796679e+000  ,8.971120879244e-003  ,-7.408165011078e-005  
  7.513168254514e-007  ,1.108798312308e+000  ,4.997795090687e+000  ,9.435418831068e-003  ,-6.844116881964e-005  
  7.563169100900e-007  ,1.111239552575e+000  ,4.997731832438e+000  ,9.907854944761e-003  ,-6.243375022862e-005  
  7.613169947286e-007  ,1.113916816396e+000  ,4.997934017034e+000  ,1.042976217437e-002  ,-5.696360855404e-005  
  7.663170793672e-007  ,1.116710868135e+000  ,4.998361514586e+000  ,1.095790549141e-002  ,-5.260986785883e-005  
  7.713171640058e-007  ,1.119488373367e+000  ,4.998949383575e+000  ,1.152726531425e-002  ,-4.983936833382e-005  
  7.763172486444e-007  ,1.122122111727e+000  ,4.999615841236e+000  ,1.210699979659e-002  ,-4.891605554135e-005  
  7.813173332830e-007  ,1.124507682850e+000  ,5.000272695824e+000  ,1.271843859375e-002  ,-4.986360901203e-005  
  7.863174179216e-007  ,1.126576114514e+000  ,5.000836539457e+000  ,1.334386565545e-002  ,-5.246754755518e-005  
  7.913175025602e-007  ,1.128302191259e+000  ,5.001253266340e+000  ,1.399222793743e-002  ,-5.643310133774e-005  
  7.963175871988e-007  ,1.129681451098e+000  ,5.001449588659e+000  ,1.465653335247e-002  ,-6.112790172480e-005  
  8.013176718374e-007  ,1.130776801784e+000  ,5.001403771052e+000  ,1.533608565918e-002  ,-6.585765987438e-005  
  8.063177564760e-007  ,1.131687922407e+000  ,5.001127139753e+000  ,1.603186077164e-002  ,-6.993851619087e-005  
  8.113178411146e-007  ,1.132536466269e+000  ,5.000660912941e+000  ,1.673661880503e-002  ,-7.278812779450e-005  
  8.163179257532e-007  ,1.133450035132e+000  ,5.000071192684e+000  ,1.745641062427e-002  ,-7.400153710611e-005  
  8.213180103918e-007  ,1.134545465165e+000  ,4.999440124281e+000  ,1.818053611638e-002  ,-7.340330856425e-005  
  8.263180950304e-007  ,1.135913060902e+000  ,4.998854562315e+000  ,1.891735972437e-002  ,-7.106803046574e-005  
  8.313181796690e-007  ,1.137604403285e+000  ,4.998403374880e+000  ,1.965582641426e-002  ,-6.739250746288e-005  
  8.363182643076e-007  ,1.139619089956e+000  ,4.998124536946e+000  ,2.040303140124e-002  ,-6.272194702977e-005  
  8.413183489462e-007  ,1.141926165840e+000  ,4.998065354513e+000  ,2.115103134176e-002  ,-5.772866903596e-005  
  8.463184335848e-007  ,1.144447208214e+000  ,4.998228813717e+000  ,2.190285075345e-002  ,-5.305919370677e-005  
  8.513185182234e-007  ,1.147076159350e+000  ,4.998587343402e+000  ,2.265474989225e-002  ,-4.930113606668e-005  
  8.563186028619e-007  ,1.149694003277e+000  ,4.999086522821e+000  ,2.340682411579e-002  ,-4.690331135189e-005  
  8.613186875005e-007  ,1.152186164171e+000  ,4.999654260368e+000  ,2.415703900731e-002  ,-4.611716553280e-005  
  8.663187721391e-007  ,1.154458508337e+000  ,5.000211461103e+000  ,2.490486007487e-002  ,-4.696807072214e-005  
  8.713188567777e-007  ,1.156449411285e+000  ,5.000682891157e+000  ,2.564753637405e-002  ,-4.925827408542e-005  
  8.763189414163e-007  ,1.158137111788e+000  ,5.001007109635e+000  ,2.638632979731e-002  ,-5.259984484205e-005  
  8.813190260549e-007  ,1.159541201739e+000  ,5.001143934450e+000  ,2.711530548454e-002  ,-5.647189531477e-005  
  8.863191106935e-007  ,1.160718694752e+000  ,5.001078913286e+000  ,2.784011642183e-002  ,-6.029348825026e-005  
  8.913191953321e-007  ,1.161773013502e+000  ,5.000831999861e+000  ,2.854919631515e-002  ,-6.342982784569e-005  
  8.963192799707e-007  ,1.162772676066e+000  ,5.000430163199e+000  ,2.925515100570e-002  ,-6.558721735207e-005  
  9.013193646093e-007  ,1.163838327272e+000  ,4.999933349042e+000  ,2.993855959976e-002  ,-6.635915297893e-005  
  9.063194492479e-007  ,1.165076066021e+000  ,4.999422485289e+000  ,3.061848961448e-002  ,-6.564349884729e-005  
  9.113195338865e-007  ,1.166539486519e+000  ,4.998958600658e+000  ,3.127396110757e-002  ,-6.357036112544e-005  
  9.163196185251e-007  ,1.168256176576e+000  ,4.998586746987e+000  ,3.192240552512e-002  ,-6.032935910530e-005  
  9.213197031637e-007  ,1.170245250025e+000  ,4.998371394053e+000  ,3.254757360516e-002  ,-5.635305104340e-005  
  9.263197878023e-007  ,1.172471721878e+000  ,4.998338885409e+000  ,3.316077946942e-002  ,-5.215596628972e-005  
  9.313198724409e-007  ,1.174853481051e+000  ,4.998485027165e+000  ,3.375309454332e-002  ,-4.834831213903e-005  
  9.363199570795e-007  ,1.177309467780e+000  ,4.998781892082e+000  ,3.432800406747e-002  ,-4.531757932122e-005  
  9.413200417181e-007  ,1.179771341674e+000  ,4.999197569393e+000  ,3.488525889263e-002  ,-4.331545372395e-005  
  9.463201263567e-007  ,1.182126658335e+000  ,4.999668006741e+000  ,3.541914356676e-002  ,-4.264922687128e-005  
  9.513202109953e-007  ,1.184298359104e+000  ,5.000127809032e+000  ,3.593923459365e-002  ,-4.333402427803e-005  
  9.563202956339e-007  ,1.186234434719e+000  ,5.000506955847e+000  ,3.642941446821e-002  ,-4.514393662833e-005  
  9.613203802725e-007  ,1.187927415601e+000  ,5.000774021386e+000  ,3.691021051654e-002  ,-4.785142969578e-005  
  9.663204649111e-007  ,1.189386338157e+000  ,5.000885860031e+000  ,3.735400636053e-002  ,-5.099285136114e-005  
  9.713205495496e-007  ,1.190658588918e+000  ,5.000830728581e+000  ,3.779227087942e-002  ,-5.408771135233e-005  
  9.763206341882e-007  ,1.191815727471e+000  ,5.000619734339e+000  ,3.818833081176e-002  ,-5.667232055159e-005  
  9.813207188268e-007  ,1.192957313325e+000  ,5.000292628609e+000  ,3.857729827047e-002  ,-5.832371476632e-005  
  9.863208034654e-007  ,1.194140353894e+000  ,4.999882043642e+000  ,3.892855250496e-002  ,-5.888924139496e-005  
  9.913208881040e-007  ,1.195457540172e+000  ,4.999451066087e+000  ,3.926653658266e-002  ,-5.821023695121e-005  
  9.963209727426e-007  ,1.196967765517e+000  ,4.999059025667e+000  ,3.957213281850e-002  ,-5.636015927924e-005  
  1.001321057381e-006  ,1.198701625102e+000  ,4.998764953659e+000  ,3.985834469497e-002  ,-5.363210157490e-005  
  1.006321142020e-006  ,1.200655999352e+000  ,4.998593190483e+000  ,4.011810965928e-002  ,-5.027050435462e-005  
