  Time                 , V(VG)                , V(VD)                , V(VMAX)              , I(Liman)             
  0.000000000000e+000  ,-1.874436223330e-001  ,4.999999747096e+000  ,3.200007449609e-002  ,7.438354771239e-006  
  5.000000000000e-011  ,-1.874436222643e-001  ,4.999999747302e+000  ,3.200007449609e-002  ,7.438354771238e-006  
  5.297113729175e-011  ,-1.874436223030e-001  ,4.999999741579e+000  ,3.200007449609e-002  ,7.438354771239e-006  
  5.891341187526e-011  ,-1.874436217237e-001  ,4.999999815490e+000  ,3.200007449609e-002  ,7.438354771227e-006  
  7.079796104226e-011  ,-1.874436221791e-001  ,4.999999648534e+000  ,3.200007449609e-002  ,7.438354771203e-006  
  9.456705937628e-011  ,-1.874436221877e-001  ,4.999999755862e+000  ,3.200007449609e-002  ,7.438354771195e-006  
  1.421052560443e-010  ,-1.874436223121e-001  ,4.999999740243e+000  ,3.200007449609e-002  ,7.438354771199e-006  
  2.333283022279e-010  ,-1.874436228488e-001  ,4.999999753463e+000  ,3.200007449609e-002  ,7.438354771174e-006  
  3.671593562001e-010  ,-1.874436199100e-001  ,4.999999741937e+000  ,3.200007449609e-002  ,7.438354771072e-006  
  6.124231562251e-010  ,-1.874435174311e-001  ,4.999999811220e+000  ,3.200007449611e-002  ,7.438354752987e-006  
  9.754061296815e-010  ,-1.874410450259e-001  ,5.000001123952e+000  ,3.200007449675e-002  ,7.438353272974e-006  
  1.335036341869e-009  ,-1.874317967040e-001  ,5.000006014035e+000  ,3.200007450010e-002  ,7.438346022205e-006  
  1.748543564999e-009  ,-1.873963188992e-001  ,5.000024472304e+000  ,3.200007451574e-002  ,7.438305647399e-006  
  2.312179987156e-009  ,-1.872443446243e-001  ,5.000101220518e+000  ,3.200007460245e-002  ,7.438015502785e-006  
  3.139008168899e-009  ,-1.865787822410e-001  ,5.000418945311e+000  ,3.200007512680e-002  ,7.435535971703e-006  
  4.104230885231e-009  ,-1.847532765406e-001  ,5.001225220054e+000  ,3.200007705973e-002  ,7.423039302887e-006  
  5.161468271934e-009  ,-1.811205453117e-001  ,5.002674626143e+000  ,3.200008208227e-002  ,7.379765096588e-006  
  6.640408520424e-009  ,-1.730896587626e-001  ,5.005416173409e+000  ,3.200009668111e-002  ,7.203928014316e-006  
  8.581657294952e-009  ,-1.574338030907e-001  ,5.009629673409e+000  ,3.200013245390e-002  ,6.592993127009e-006  
  1.000000030000e-008  ,-1.421055910892e-001  ,5.012841495177e+000  ,3.200017975468e-002  ,5.742133092667e-006  
  1.030059397418e-008  ,-1.383069944029e-001  ,5.013515775334e+000  ,3.200019320308e-002  ,5.495380178516e-006  
  1.090176269610e-008  ,-1.302874169083e-001  ,5.014845380728e+000  ,3.200022162437e-002  ,4.945915662985e-006  
  1.210410013993e-008  ,-1.123949866832e-001  ,5.017323808817e+000  ,3.200028432040e-002  ,3.566661609843e-006  
  1.416716590721e-008  ,-7.724754731783e-002  ,5.020155875868e+000  ,3.200040637816e-002  ,1.683790294270e-007  
  1.630697265465e-008  ,-3.631219047749e-002  ,5.020768321604e+000  ,3.200054390804e-002  ,-4.760543007922e-006  
  2.001624420483e-008  ,4.246782565923e-002  ,5.017539435523e+000  ,3.200094297388e-002  ,-1.621596731995e-005  
  2.349901810486e-008  ,1.237190027780e-001  ,5.013079719219e+000  ,3.200156844367e-002  ,-2.882153118186e-005  
  2.743441477616e-008  ,2.198372874810e-001  ,5.007648049775e+000  ,3.200223333295e-002  ,-4.373454961782e-005  
  3.243449941475e-008  ,3.374926643591e-001  ,5.001828060186e+000  ,3.200533557765e-002  ,-5.999101703566e-005  
  3.655243531067e-008  ,4.251088753587e-001  ,4.998124285778e+000  ,3.200808982033e-002  ,-6.913709882987e-005  
  4.100341215927e-008  ,5.084828833747e-001  ,4.995194276418e+000  ,3.201628923279e-002  ,-7.406992082161e-005  
  4.600349679787e-008  ,5.874885353790e-001  ,4.993129303938e+000  ,3.202674993083e-002  ,-7.343189640170e-005  
  5.100358143647e-008  ,6.514962529585e-001  ,4.992200313133e+000  ,3.204993750331e-002  ,-6.697937355323e-005  
  5.579877510865e-008  ,7.008868412497e-001  ,4.992233482170e+000  ,3.207410385162e-002  ,-5.695048398185e-005  
  6.079885974724e-008  ,7.421676919351e-001  ,4.993047117807e+000  ,3.212291276573e-002  ,-4.449068513919e-005  
  6.579894438584e-008  ,7.752984731566e-001  ,4.994407762548e+000  ,3.217594791929e-002  ,-3.216717956359e-005  
  7.079902902443e-008  ,8.013536398073e-001  ,4.996159263570e+000  ,3.226169112851e-002  ,-2.101225975113e-005  
  7.579911366303e-008  ,8.219846867553e-001  ,4.998025132886e+000  ,3.235756121044e-002  ,-1.249844927603e-005  
  8.079919830162e-008  ,8.383557520951e-001  ,4.999770588424e+000  ,3.248961685652e-002  ,-7.236314782398e-006  
  8.579928294022e-008  ,8.509973132845e-001  ,5.001292715574e+000  ,3.264095907947e-002  ,-5.242751371193e-006  
  9.079936757881e-008  ,8.607488774392e-001  ,5.002451213083e+000  ,3.282797193919e-002  ,-6.281140000816e-006  
  9.579945221741e-008  ,8.682677341757e-001  ,5.003205647273e+000  ,3.304440903917e-002  ,-9.603675883564e-006  
  1.007995368560e-007  ,8.738817666663e-001  ,5.003568016587e+000  ,3.329231848234e-002  ,-1.469435631109e-005  
  1.057996214946e-007  ,8.781243706823e-001  ,5.003585972968e+000  ,3.357954962835e-002  ,-2.064423816544e-005  
  1.107997061332e-007  ,8.814272797237e-001  ,5.003355059622e+000  ,3.389134513452e-002  ,-2.663552391989e-005  
  1.157997907718e-007  ,8.840568163125e-001  ,5.002955737112e+000  ,3.425110420862e-002  ,-3.220694383982e-005  
  1.207998754104e-007  ,8.862533754161e-001  ,5.002470116879e+000  ,3.462703247328e-002  ,-3.700258271228e-005  
  1.257999600490e-007  ,8.881687362033e-001  ,5.001955018694e+000  ,3.505761968691e-002  ,-4.084752107295e-005  
  1.308000446876e-007  ,8.900254722976e-001  ,5.001499576793e+000  ,3.549637136119e-002  ,-4.360063421288e-005  
  1.358001293262e-007  ,8.918911549800e-001  ,5.001134073895e+000  ,3.599266320768e-002  ,-4.536981971357e-005  
  1.408002139648e-007  ,8.938085131445e-001  ,5.000875974932e+000  ,3.649663904148e-002  ,-4.633258297181e-005  
